,id_achat,achat_datecrea,achat_dateupdate,achat_date,achat_etat,achat_montantht,achat_quantite,achat_titre,achat_ref,achat_type,achat_commentaire
1534,557,2020-07-01T00:00:00+0200,2020-07-01T00:00:00+0200,2020-07-01,1,800.0,1.0,1J * 800 € JEROME MAILLARD,ACH557,0,
1535,533,2020-07-01T00:00:00+0200,2020-07-01T00:00:00+0200,2020-07-01,1,7128.0,1.0,Maintenance SAP Business Planning & Cons. 01/07/20 au 30/06/21,ACH533,0,
1536,532,2020-07-01T00:00:00+0200,2020-07-01T00:00:00+0200,2020-07-01,1,483.84,1.0,Maintenance SAP Power AMC 01/07/2020 au 30/06/2021,ACH532,0,
1537,530,2020-06-30T00:00:00+0200,2020-06-30T00:00:00+0200,2020-06-30,1,2926.07,1.0,Souscription Application runtime 6 go + SAC 10 Nul,ACH530,0,
1538,529,2020-06-30T00:00:00+0200,2020-06-30T00:00:00+0200,2020-06-30,1,26077.63,1.0,Souscription SAC + SCP du 28/06/2020 au 27/06/2021,ACH529,0,
1539,520,2020-06-30T00:00:00+0200,2020-06-30T00:00:00+0200,2020-06-30,1,14400.0,1.0,CODILOG Souscription 1 an 360bind 360eyes,Commande SE20050960HA01,0,
1540,550,2020-06-29T00:00:00+0200,2020-06-29T00:00:00+0200,2020-06-29,1,3710.0,1.0,IDELLYS - Serge Tchitembo juin 7*530€ et juillet 2020 9*530€,ACH550,0,
1541,591,2020-06-25T00:00:00+0200,2020-06-25T00:00:00+0200,2020-06-25,1,29440.0,1.0,Externe EWAD Willy NFON DANG Q3/2020 64J * 560 €,ACH591,0,
1542,527,2020-06-24T00:00:00+0200,2020-06-24T00:00:00+0200,2020-06-24,1,2450.0,1.0,Souscription 360 Bind,ACH527,0,
1543,526,2020-06-18T00:00:00+0200,2020-06-18T00:00:00+0200,2020-06-18,1,900.0,1.0,Maintenance 360Eyes : 01/07/20 au 30/06/21,ACH526,0,
1544,525,2020-06-18T00:00:00+0200,2020-06-18T00:00:00+0200,2020-06-18,1,900.0,1.0,Maintenance 360Bind : 01/07/20 au 30/06/21,ACH525,0,
1545,524,2020-06-17T00:00:00+0200,2020-06-17T00:00:00+0200,2020-06-17,1,3500.0,1.0,Licences 360 Eyes,ACH524,0,
1546,523,2020-06-17T00:00:00+0200,2020-06-17T00:00:00+0200,2020-06-17,1,3500.0,1.0,Licences 360 Bind,ACH523,0,
1547,1009,2021-12-23T18:28:58+0100,2021-12-23T18:28:58+0100,2020-06-15,1,9740.25,1.0,Acquisition de 15 licences SAP BusinessObjects Edge avec maintenance comprise jusqu'au 31/12/2020,ACH20061009,0,
1548,518,2020-06-10T00:00:00+0200,2020-06-10T00:00:00+0200,2020-06-10,1,1680.0,1.0,Souscription SAP RoamBI 16/06/2020 au 15/06/2021,ACH518,0,
1549,515,2020-05-01T00:00:00+0200,2020-05-01T00:00:00+0200,2020-05-01,1,577.5,1.0,MAINTENANCE SAP BusinessObjects 01/05/20 au 30/04/21,ACH515,0,
1550,509,2020-04-16T00:00:00+0200,2020-04-16T00:00:00+0200,2020-04-16,1,9600.0,1.0,Sous traitant ext. Abellia Jérôme 04 & 05/2020 12j *1190 €,ACH509,0,
1551,606,2020-04-14T00:00:00+0200,2020-04-14T00:00:00+0200,2020-04-14,1,1867.47,1.0,Maintenance SAP BusinessObjects du 14/04/20 au 13/04/21,ACH606,0,
1552,510,2020-04-07T00:00:00+0200,2020-04-07T00:00:00+0200,2020-04-07,1,6660.04,1.0,MAINTENANCE SAP BusinessObjects 07/04/2020 AU 06/04/2021,ACH510,0,
1553,514,2020-04-01T00:00:00+0200,2020-04-01T00:00:00+0200,2020-04-01,1,44000.0,1.0,Olivier Jouve Ateambi 2T2020 (872 € * 55j),ACH514,0,
1554,513,2020-04-01T00:00:00+0200,2020-04-01T00:00:00+0200,2020-04-01,1,31900.0,1.0,Selma K. Digital Innov. 2T2020 (733 € * 55 J),ACH513,0,
1555,508,2020-04-01T00:00:00+0200,2020-04-01T00:00:00+0200,2020-04-01,1,27600.0,1.0,Externe EWAD Willy NFON DANG Q2/2020 60j,ACH508,0,
1556,284,2020-03-31T00:00:00+0200,2021-04-20T10:05:38+0200,2020-03-31,1,9722.64,1.0,Maintenance SAP BO du 01/04/2020 au 31/03/2021,ACH284,0,
1557,519,2020-03-30T00:00:00+0200,2020-03-30T00:00:00+0200,2020-03-30,1,7304.36,1.0,Maintenance SAP BO 30/03/2020 au 29/03/2021,ACH519,0,
1558,505,2020-03-28T00:00:00+0100,2020-03-28T00:00:00+0100,2020-03-28,1,91888.0,1.0,Souscription Cloud 28/03/20 au 27/03/21,ACH505,0,
1559,506,2020-03-17T00:00:00+0100,2020-03-17T00:00:00+0100,2020-03-17,1,6500.0,1.0,2 Licences SAP PowerDesigner DataArchitect,ACH506,0,
1560,502,2020-03-09T00:00:00+0100,2020-03-09T00:00:00+0100,2020-03-09,1,3200.0,1.0,Ss traitant ext. Abellia Jérôme 03/2020 4j * 1190 €,ACH502,0,
1561,500,2020-02-29T00:00:00+0100,2020-02-29T00:00:00+0100,2020-02-29,1,840.0,1.0,Abonnement SAP Analytics Cloud,ACH500,0,
1562,497,2020-02-28T00:00:00+0100,2020-02-28T00:00:00+0100,2020-02-28,1,1930.5,1.0,Prorata support 10 mois (jusqu'au 31/12/2020),ACH497,0,
1563,495,2020-02-28T00:00:00+0100,2020-02-28T00:00:00+0100,2020-02-28,1,11700.0,1.0,Licences BO,ACH495,0,
1564,297,2020-02-28T00:00:00+0100,2020-02-28T00:00:00+0100,2020-02-28,9,4714.29,1.0,Maintenance SAP BUSINESSOBJECTS 01/04/2020 au 31/03/2021,ACH297,0,
1565,491,2020-02-27T00:00:00+0100,2020-02-27T00:00:00+0100,2020-02-27,1,5040.0,1.0,Abonnement SAP Analytics Cloud 27/02/2020 au 26/02/2021,ACH491,0,
1566,503,2020-02-25T00:00:00+0100,2020-02-25T00:00:00+0100,2020-02-25,1,5551.57,1.0,Support PCOE du 01/04/20 au 31/03/21,ACH503,0,
1567,490,2020-02-13T00:00:00+0100,2020-02-13T00:00:00+0100,2020-02-13,1,11000.0,1.0,Licences BO,ACH490,0,
1568,489,2020-02-13T00:00:00+0100,2020-02-13T00:00:00+0100,2020-02-13,1,2420.0,1.0,Maintenance additionnelle,ACH489,0,
1569,488,2020-02-06T00:00:00+0100,2020-02-06T00:00:00+0100,2020-02-06,1,320.6,1.0,Maintenance Need4Viz du 01/02/2020 au 31/12/2020,ACH488,0,
1570,487,2020-02-06T00:00:00+0100,2020-02-06T00:00:00+0100,2020-02-06,1,3500.0,1.0,Licence Need4Viz,ACH487,0,
1571,496,2020-02-01T00:00:00+0100,2020-02-01T00:00:00+0100,2020-02-01,1,4200.0,1.0,Prestation externe Sully Fev 2020,ACH496,0,
1572,494,2020-02-01T00:00:00+0100,2020-02-01T00:00:00+0100,2020-02-01,1,3200.0,1.0,Sous-traitance ABELLIA,ACH494,0,
1573,454,2020-02-01T00:00:00+0100,2020-02-01T00:00:00+0100,2020-02-01,1,9324.15,1.0,Maintenance SAP BO Année 2020,ACH454,0,
1574,480,2020-01-31T00:00:00+0100,2020-01-31T00:00:00+0100,2020-01-31,1,723.45,1.0,1 user BO,ACH480,0,
1575,479,2020-01-31T00:00:00+0100,2020-01-31T00:00:00+0100,2020-01-31,1,189.67,1.0,Maintenance SAP Enterprise,ACH479,0,
1576,437,2020-01-31T00:00:00+0100,2020-01-31T00:00:00+0100,2020-01-31,1,2228.87,1.0,Maintenance SAP PowerAMC du 26/02/20 au 25/02/2021,ACH437,0,
1577,435,2020-01-09T00:00:00+0100,2020-01-09T00:00:00+0100,2020-01-09,1,2400.0,1.0,Achat Prestas J.MAILLARD 3j X 1190,ACH435,0,
1578,427,2020-01-07T00:00:00+0100,2020-01-07T00:00:00+0100,2020-01-07,1,3657.24,1.0,Maintenance 360 suite 2020,ACH427,0,
1579,426,2020-01-07T00:00:00+0100,2020-01-07T00:00:00+0100,2020-01-07,1,17435.03,1.0,Maintenance SAP BDC  2020,ACH426,0,
1580,470,2020-01-02T00:00:00+0100,2020-01-02T00:00:00+0100,2020-01-02,1,138992.63,1.0,Maintenance SAP SYBASE,ACH470,0,
1581,455,2020-01-02T00:00:00+0100,2020-01-02T00:00:00+0100,2020-01-02,1,67850.94,1.0,Maintenance SAP BO Année 2020,ACH455,0,
1582,386,2020-01-02T00:00:00+0100,2020-01-02T00:00:00+0100,2020-01-02,1,72347.69,1.0,MAINTENANCE SAP BO 2020,ACH386,0,
1583,641,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,30000.0,1.0,Jerome SOIREY - ST Datatelling 50j * 730 € / Achat 50j * 600 €,ACH641,0,
1584,528,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,22310.0,1.0,IDELLYS - Serge TCHITEMBO,ACH528,0,
1585,512,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,44000.0,1.0,Olivier JOUVE DE GUIBERT - ATEAMBI 1T2020,ACH512,0,
1586,511,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,31900.0,1.0,Selma KHITOUS - DIGITAL INNOVATION 1T2020,ACH511,0,
1587,507,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,29440.0,1.0,Exterrne EWAD Willy NFON DANG Q1/2020 62j,ACH507,0,
1588,504,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,11218.35,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH504,0,
1589,499,2020-01-01T00:00:00+0100,2021-02-05T13:59:19+0100,2020-01-01,1,47730.6,1.0,Maintenance SAP BUSINESSOBJECTS 2020,ACH499,0,
1590,498,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2131.8,1.0,Maintenance SAP BusinessObjects Année 2020,ACH498,0,
1591,493,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2277.0,1.0,MAINTENANCE SAP BO 2020,ACH493,0,
1592,486,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,1500.0,1.0,Prestation externe Sully Janv 2020,ACH486,0,
1593,483,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,332.75,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH483,0,
1594,478,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,80013.6,1.0,Souscription SAP Analytics Cloud - SCP,ACH478,0,
1595,477,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2800.0,1.0,prestation externe APPLIUM (M.Silva 01/2020),ACH477,0,
1596,475,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2462.8,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH475,0,
1597,473,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,46822.0,1.0,Souscription SAP CLOUD 2020,ACH473,0,
1598,472,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,1287.0,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH472,0,
1599,467,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,14321.82,1.0,Maintenance Parc BusinessObjects 2020,ACH467,0,
1600,466,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,15909.06,1.0,Maintenance SAP BO Enterprise Support,ACH466,0,
1601,465,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,550.0,1.0,Maintenance SAP POWER DESIGNER 2020,ACH465,0,
1602,463,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2301.2,1.0,Maintenance SAP BusinessObjects Année 2020,ACH463,0,
1603,462,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,1098.68,1.0,Maint SAP BO 2020,ACH462,0,
1604,461,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,4065.6,1.0,Maintenance SAP BUSINESSOBJECTS 2020,ACH461,0,
1605,456,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,15931.6,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH456,0,
1606,453,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,10150.36,1.0,MAINTENANCE SAP BusinessObjects Année  2020,ACH453,0,
1607,448,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,7016.9,1.0,Maintenance SAP BusinessObjects 2020,ACH448,0,
1608,445,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,15515.28,1.0,Maintenance SAP BUSINESSOBJECTS 2020,ACH445,0,
1609,431,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2698.3,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH431,0,
1610,373,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2021.09,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH373,0,
1611,313,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,922.29,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH313,0,
1612,310,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,3025.0,1.0,Maintenance SAP BUSINESSOBJECTS 2020,ACH310,0,
1613,309,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,6184.8,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH309,0,
1614,307,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2656.54,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH307,0,
1615,306,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,3908.28,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH306,0,
1616,305,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,31485.33,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH305,0,
1617,304,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2915.0,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH304,0,
1618,303,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,12653.88,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH303,0,
1619,301,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2200.08,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH301,0,
1620,299,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,1554.17,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH299,0,
1621,298,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2962.14,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH298,0,
1622,296,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,2158.2,1.0,Maintenance SAP BusinessObjects 2020,ACH296,0,
1623,295,2020-01-01T00:00:00+0100,2020-01-01T00:00:00+0100,2020-01-01,1,8288.03,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH295,0,
1624,492,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2628.39,1.0,MAINTENANCE SAP BusinessObjects 2020 périmètre complémentaire,ACH492,0,
1625,485,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,17713.44,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH485,0,
1626,481,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2376.0,1.0,Maintenance SAP Power Designer 2020,ACH481,0,
1627,476,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2112.0,1.0,Maintenance SAP Power Designer 2020,ACH476,0,
1628,471,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2772.0,1.0,Maintenance SAP BO 2020,ACH471,0,
1629,457,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2645.5,1.0,MAINTENANCE SAP BO 2020,ACH457,0,
1630,452,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,19732.59,1.0,Maintenance SAP BO 2020,ACH452,0,
1631,451,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,968.0,1.0,MAINTENANCE SYBASE 2020,ACH451,0,
1632,449,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,16051.75,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH449,0,
1633,447,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2256.96,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH447,0,
1634,444,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,257.4,1.0,Maintenance SAP BO Année 2020,ACH444,0,
1635,443,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,34477.48,1.0,MAINTENANCE SAP BUSINESSOBJECTS 2020,ACH443,0,
1636,442,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,6740.31,1.0,Maintenance SAP BusinessObjects 2020 (facture seenovate en nov 2019),ACH442,0,
1637,441,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,5637.94,1.0,Maintenance SAP BUSINESSOBJECTS 2020,ACH441,0,
1638,440,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,6118.29,1.0,Maintenance 2020 (actualisée),ACH440,0,
1639,439,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,40263.07,1.0,Maintenance SAP BUSINESSOBJECTS 2020,ACH439,0,
1640,438,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,10492.31,1.0,MAINTENANCE 2020,ACH438,0,
1641,436,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,1331.0,1.0,Maintenance SAP BO 2020,ACH436,0,
1642,432,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2414.5,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH432,0,
1643,430,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,14256.0,1.0,Maintenance SAP BO Année 2020,ACH430,0,
1644,429,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,29407.56,1.0,Maintenance SAP BO Année 2020,ACH429,0,
1645,428,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,4780.96,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH428,0,
1646,425,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,73709.79,1.0,Maintenance SAP BO  2020,ACH425,0,
1647,424,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,6949.63,1.0,Maintenance SAP BO 2020,ACH424,0,
1648,423,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,10896.6,1.0,Maintenance SAP BO 2020,ACH423,0,
1649,422,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,5947.2,1.0,Maintenance SAP BO 2020,ACH422,0,
1650,421,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,13134.12,1.0,Maintenance SAP BO 2020,ACH421,0,
1651,420,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,6093.58,1.0,Maintenance SAP BO 2020,ACH420,0,
1652,419,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,3657.24,1.0,Maintenance 360 - 2020,ACH419,0,
1653,418,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,41756.35,1.0,Maintenance SAP BO et 360 - 2020,ACH418,0,
1654,417,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,5554.18,1.0,Maintenance SAP BO 2020,ACH417,0,
1655,416,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,13805.04,1.0,Maintenance SAP BO 2020,ACH416,0,
1656,415,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,21192.9,1.0,Maintenance SAP BO 2020,ACH415,0,
1657,414,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,5966.4,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH414,0,
1658,413,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,4224.0,1.0,Maintenance SAP BO 2020,ACH413,0,
1659,412,2019-12-31T00:00:00+0100,2022-01-24T14:34:34+0100,2019-12-31,1,26789.3,1.0,Maintenance SAP BO ET 360 / 2020,ACH412,0,
1660,411,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,1100.0,1.0,Maintenance SAP BO 2020,ACH411,0,
1661,410,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,31903.44,1.0,Maintenance SAP BO 2020 BPI INVEST.,ACH410,0,
1662,408,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,1149.48,1.0,Maintenance SAP BO 2020,ACH408,0,
1663,407,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,8303.05,1.0,Maintenance SAP BO 2020,ACH407,0,
1664,406,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,10878.96,1.0,Maintenance SAP BO 2020,ACH406,0,
1665,405,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,11997.84,1.0,Maintenance SAP BO 2020,ACH405,0,
1666,404,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,20052.32,1.0,Maintenance SAP BO 2020,ACH404,0,
1667,403,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,3953.07,1.0,Maintenance SAP BO 2020,ACH403,0,
1668,402,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,5521.92,1.0,Maintenance SAP BO 2020,ACH402,0,
1669,401,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,49077.71,1.0,Maintenance SAP BO 2020,ACH401,0,
1670,400,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,14872.44,1.0,Maintenance SAP BO 2020,ACH400,0,
1671,399,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,7954.4,1.0,Maintenance SAP BO 2020,ACH399,0,
1672,398,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2935.57,1.0,Maintenance SAP BO 2020,ACH398,0,
1673,397,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,9946.05,1.0,Maintenance SAP BO 2020,ACH397,0,
1674,396,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,29014.04,1.0,Maintenance SAP BO 2020,ACH396,0,
1675,395,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,6055.12,1.0,Maintenance SAP BO 2020,ACH395,0,
1676,394,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,6785.46,1.0,Maintenance SAP BO 2020,ACH394,0,
1677,393,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,13603.3,1.0,Maintenance SAP BO 2020,ACH393,0,
1678,392,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,1155.0,1.0,MAINTENANCE SAP BO 2020,ACH392,0,
1679,391,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,3995.2,1.0,Maintenance SAP BO 2020,ACH391,0,
1680,390,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,6108.3,1.0,MAINTENANCE SAP BO 2020,ACH390,0,
1681,389,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,9146.99,1.0,Maintenance SAP BO 2020,ACH389,0,
1682,388,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,577.5,1.0,Maintenance SAP BO 2020,ACH388,0,
1683,387,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,33600.0,1.0,Environnement SAP CLOUD Année 2020,ACH387,0,
1684,385,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,11069.72,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH385,0,
1685,384,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,16571.41,1.0,Maintenance SAP BO 2020,ACH384,0,
1686,383,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,13796.67,1.0,Maintenance SAP BO et 360 Eyes -  2020,ACH383,0,
1687,382,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,30586.2,1.0,Maintenance SAP BO et 360 Eyes 2020,ACH382,0,
1688,381,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,5236.0,1.0,MAINTENANCE SAP Data Integrator 2020,ACH381,0,
1689,380,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,1089.0,1.0,Maintenance SAP BO 2020,ACH380,0,
1690,376,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,16084.2,1.0,Maintenance 2020 (après repackaging),ACH376,0,
1691,375,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,5796.56,1.0,Maintenance SAP BUSINESSOBJECTS 2020,ACH375,0,
1692,374,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,3900.18,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH374,0,
1693,372,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,1351.52,1.0,Maintenance SAP BusinessObjects 2020,ACH372,0,
1694,371,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,5177.7,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH371,0,
1695,370,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2588.85,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH370,0,
1696,368,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,3541.95,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH368,0,
1697,367,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2844.24,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH367,0,
1698,366,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,6471.84,1.0,MAINTENANCE SAP BusinessObjects 2020,ACH366,0,
1699,362,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,17169.6,1.0,MAINTENANCE SAP BO 2020,ACH362,0,
1700,360,2019-12-31T00:00:00+0100,2019-12-31T00:00:00+0100,2019-12-31,1,2215.38,1.0,MAINTENANCE SAP BO 2020,ACH360,0,
