id_projet;prj_etat;prj_date;prj_dateupdate;prj_debut;prj_fin;prj_typeref;prj_type;prj_reference;prj_devise;prj_change;prj_deviseagence;prj_changeagence;prj_adr;prj_cp;prj_ville;prj_pays;prj_lotstab;prj_commentaires;prj_turnover_excludingtax;prj_margin_excludingtax;prj_profitability;id_profil_x;id_ao;id_crmcontact;id_crmsociete;id_societe_x;id_pole_x;id_profilcdp;csoc_societe;csoc_intervention;csoc_type;csoc_metiers;csoc_web;csoc_tel;csoc_ville;csoc_pays;csoc_date;id_profil_y;id_societe_y;id_pole_y;id_action_previous;id_action_next;id_provenance;csoc_cp;id_bondecommande;bdc_date;bdc_refclient;bdc_ref;bdc_accordclient;bdc_turnoverinvoicedexcludtax;bdc_turnoverorderedexcludtax;bdc_deltainvoicedexcludtax;bdc_etat;id_respuser;bdc_typreglement;bdc_condreglement;bdc_typepayment;id_profil;profil_trigramme;id_achat;achat_datecrea;achat_dateupdate;achat_date;achat_etat;achat_montantht;achat_quantité;achat_titre;achat_ref;achat_type;achat_commentaire
792;1;2020-10-04T16:59:14+0200;2023-09-15T10:01:37+0200;2022-01-01;2023-12-31;6;2;SE20091105;0.0;1.0;0.0;1.0;21 Boulevard LUNDY;51100;REIMS;France;;;86554.36;22185.36;34.46590750205844;368;1105.0;1132;589;1;;368;CHAMPAGNE LOUIS ROEDERER;Agroalimentaire;1;"credit agricole
 le client est plutôt très sympathique.
Points d'attention : bilan 2022 (regarder les tickets saisis dont un sur octobre à mentionner en termes de satisfaction) + plan 2023 et réinsister sur la démo SAc qui n'a finalement jamais eu lieu";;03 88 76 73 00;REIMS;France;2020-09-07T14:50:25+0200;368;1;;;;11;51100;3235.0;2023-01-27;SE20091105 MA03;BM1000000003235;1.0;29256.36;29256.36;0.0;1.0;52.0;schedule;1.0;0.0;368;ATA;1426.0;2023-01-27T15:13:25+0100;2023-01-27T15:13:25+0100;2022-12-12;1.0;21757.2;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121426;0.0;
793;1;2020-10-04T17:46:54+0200;2023-01-09T12:17:12+0100;2022-01-01;2023-12-31;6;2;SE20061013;0.0;1.0;0.0;1.0;36, boulevard de la République;92420;VAUCRESSON;France;;;33233.2;14979.799999999996;82.06580691816316;255;1013.0;940;507;1;;255;TOYOTA Financial Services France;;1;caisse d'epargne;https://www.toyota-financement.fr/index/conditions-generales;01 47 01 60 30;VAUCRESSON;France;2020-06-18T09:50:26+0200;255;1;;;;11;92420;3097.0;2023-01-09;TFS-CDE-000023;BM1000000003097;1.0;11233.2;11233.2;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1336.0;2023-01-09T12:17:12+0100;2023-01-09T12:17:12+0100;2022-12-12;1.0;0.0;1.0;Maintenance SAP BO 2023 - Utilitaire;ACH22121336;0.0;
794;1;2020-10-04T19:06:13+0200;2023-09-15T09:53:36+0200;2022-01-01;2023-12-31;6;2;SE20081072 MA;0.0;1.0;0.0;1.0;;;;France;;;17299.39;7063.75;69.01131731870211;255;1072.0;1088;561;1;;255;CAISSE DES FRANCAIS DE L ETRANGER (CFE);;1;Compte SYNERGY;;;;France;2020-08-07T14:58:49+0200;255;1;;;;11;;3131.0;2023-01-09;2022000858;BM1000000003131;1.0;5847.39;5847.39;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1357.0;2023-01-09T16:49:12+0100;2023-01-09T16:49:12+0100;2022-12-12;1.0;3447.18;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121357;0.0;
798;1;2020-10-06T17:53:06+0200;2023-06-29T11:37:37+0200;2020-07-01;2024-06-30;6;2;SE20040976;0.0;1.0;0.0;1.0;Av. Abel Bardin et Charles Benoit - Rouvroy BP219;02100;SAINT QUENTIN;France;;RESILIATION ??;74633.47;43035.34;136.19584450092458;12;976.0;917;501;1;;12;ALKOR (Majuscule);;1;credit agricole;;03 23 06 64 74;SAINT QUENTIN;France;2020-04-30T10:03:08+0200;12;1;;;;11;02100;3535.0;2023-05-17;SE20040976 MA04;BM1000000003535;1.0;18953.47;18953.47;0.0;1.0;52.0;schedule;1.0;0.0;12;TCH;1545.0;2023-05-17T17:28:14+0200;2023-06-29T11:37:37+0200;2023-05-17;1.0;7959.52;1.0;Maintenance SAP BO 01/07/23 au 30/06/24;ACH23051545;0.0;
802;1;2020-10-09T12:23:40+0200;2023-01-27T11:19:41+0100;2020-09-21;2022-09-20;6;2;SE20101170;0.0;1.0;0.0;1.0;22 Grand Rue;08350;THELONNE;France;;;14501.76;6658.87;84.9032690755576;60;1170.0;916;497;1;;60;VYNEX;Grande distribution;1;CAISSE D'EPARGNE;;03 24 26 50 00;THELONNE;France;2020-04-27T10:43:40+0200;368;1;;;;11;08350;3230.0;2023-01-27;SE20101170 MA03;BM1000000003230;1.0;4901.76;4901.76;0.0;1.0;52.0;schedule;1.0;0.0;60;ACA;1422.0;2023-01-27T11:19:41+0100;2023-01-27T11:19:41+0100;2023-01-27;1.0;0.0;1.0;Maintenance SAP  Sybase 2023;ACH23011422;0.0;
803;1;2020-10-09T12:31:30+0200;2023-09-15T11:42:32+0200;2020-03-31;2023-12-31;6;2;SE20040973;0.0;1.0;0.0;1.0;22 Grand Rue;08350;THELONNE;France;;;11947.47;3184.5599999999995;36.34135235897664;368;973.0;916;497;1;;368;VYNEX;Grande distribution;1;CAISSE D'EPARGNE;;03 24 26 50 00;THELONNE;France;2020-04-27T10:43:40+0200;368;1;;;;11;08350;3394.0;2023-03-09;SE20040973 MA03;BM1000000003394;1.0;3972.47;3972.47;0.0;1.0;52.0;schedule;1.0;0.0;368;ATA;1517.0;2023-03-09T11:22:04+0100;2023-03-09T11:22:04+0100;2023-03-09;1.0;2707.0;1.0;Maintenance BO 2023;ACH23031517;0.0;
805;1;2020-10-15T10:36:52+0200;2023-01-09T12:25:45+0100;2022-01-01;2023-12-31;6;2;SE20091086;0.0;1.0;0.0;1.0;5 rue des précurseurs;59650;Villeneuve-d’Ascq;France;;;29909.88;14966.38;100.1531100478469;255;1086.0;1105;569;1;;255;MOVITEX;;1;;;;Villeneuve-d’Ascq;France;2020-09-03T09:50:45+0200;255;1;;;;11;59650;3098.0;2023-01-09;SE20091086 MA;BM1000000003098;1.0;10109.88;10109.88;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1337.0;2023-01-09T12:25:44+0100;2023-01-09T12:25:44+0100;2022-12-12;1.0;0.0;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121337;0.0;
813;1;2020-10-26T18:07:50+0100;2023-09-15T10:37:54+0200;2022-01-01;2023-12-31;6;2;SE20091118;0.0;1.0;0.0;1.0;344 Avenue de la Marne - CS64022;59704;Marcq-en-Baroeul Cedex;France;;;196378.0;64764.5;49.20809795347742;368;1118.0;1148;601;1;;368;HOLDER SA;;1;CAISSE EPARGNE;;0320426069;Marcq-en-Baroeul Cedex;France;2020-09-07T15:53:06+0200;368;1;;;;11;59704;3137.0;2023-01-09;SE20091118 MA03;BM1000000003137;1.0;66378.0;66378.0;0.0;1.0;52.0;schedule;1.0;0.0;368;ATA;1362.0;2023-01-09T17:39:56+0100;2023-01-27T15:51:29+0100;2022-12-12;1.0;44325.06;1.0;Maintenance SAP BusinessObjects 2023 - Unitaire;ACH22121362;0.0;
814;1;2020-10-26T18:34:20+0100;2022-01-27T19:50:31+0100;2022-01-01;2022-12-31;6;2;SE20091101;0.0;1.0;0.0;1.0;211 Avenue Jules Brame;59100;Roubaix;France;;;118000.0;22900.06;24.07999416193112;60;1101.0;1127;585;1;;60;CAMAIEU INTERNATIONAL (RJ / FIB );;1;"caisse d'Epargne
Client ex Synergie, encore une proximité Synergie. Situation économique client compliqué, a été racheté par la foncière bordelaise. Gros pb cyber attaque passé. Attention à la facturation. Nouveaux projets à voir en fonction de la santé de l'entreprise.

Société ACIAM (CAMAIEU) en redressement judiciaire en date du 01/08/22";;03 20 99 58 58;Roubaix;France;2020-09-07T14:17:22+0200;368;1;;;;11;59100;2725.0;2022-06-10;Pénalités de retard;BM1000000002725;0.0;2018.52;2018.52;0.0;1.0;52.0;schedule;0.0;0.0;60;ACA;1129.0;2022-01-27T19:49:41+0100;2022-01-27T19:49:41+0100;2022-01-01;1.0;47549.97;1.0;Maintenance SAP BO 2022;ACH22011129;0.0;
820;1;2020-10-28T16:20:47+0100;2023-01-11T17:40:23+0100;2022-01-01;2023-12-31;6;2;SE20091143;0.0;1.0;0.0;1.0;Boulevard Jacques Monod;44805;SAINT HERBLAIN Cedex;France;;;18312.36;4469.280000000001;32.285300670082094;71;1143.0;515;323;1;;71;ICO - Institut de Cancérologie de l'Ouest;Servies hospitaliers;1;;www.institut-cancerologie-ouest.com;02 40 67 99 00;SAINT HERBLAIN Cedex;France;2018-11-29T17:43:44+0100;71;1;;;;0;44805;3160.0;2023-01-11;CFICO001167;BM1000000003160;1.0;6245.56;6245.56;0.0;1.0;52.0;schedule;52.0;0.0;71;GLE;1327.0;2022-12-23T16:23:02+0100;2022-12-23T16:23:02+0100;2023-01-01;1.0;4657.32;1.0;Maintenance SAP BO 2023 - Unitaire;ACH23011327;0.0;
821;1;2020-10-29T09:33:38+0100;2023-01-09T16:54:29+0100;2022-01-01;2023-12-31;6;2;SE20101163;0.0;1.0;0.0;1.0;330, rue Carnot - BP 50149;59391;WATTRELOS cedex;France;;;51402.8;17104.370000000003;49.86925057502633;255;1163.0;1174;618;1;;255;SAINT MACLOU;Grande distribution;1;caisse Epargne;;;WATTRELOS cedex;France;2020-09-07T17:32:24+0200;255;1;;;;11;59391;3132.0;2023-01-09;SE20101163 MA03;BM1000000003132;1.0;19402.8;19402.8;0.0;0.0;52.0;schedule;1.0;0.0;255;Bd';1358.0;2023-01-09T16:54:29+0100;2023-01-09T16:54:29+0100;2023-01-01;1.0;12697.26;1.0;Maintenance annuelle totale pour 2023;ACH23011358;0.0;
822;1;2020-10-29T10:11:48+0100;2023-01-09T17:18:30+0100;2022-01-01;2023-12-31;6;2;SE20091136;0.0;1.0;0.0;1.0;330, rue Carnot - BP 50149;59391;WATTRELOS cedex;France;;;3323.32;1871.32;128.8787878787879;255;1136.0;1174;618;1;;255;SAINT MACLOU;Grande distribution;1;caisse Epargne;;;WATTRELOS cedex;France;2020-09-07T17:32:24+0200;255;1;;;;11;59391;3133.0;2023-01-09;SE20091136 MA03;BM1000000003133;1.0;1223.32;1223.32;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1359.0;2023-01-09T17:18:29+0100;2023-01-09T17:18:29+0100;2023-01-09;1.0;0.0;1.0;Maintenance SAP Sybase PowerDesigner 2023;ACH23011359;0.0;
826;1;2020-11-04T17:21:06+0100;2023-09-15T10:33:56+0200;2020-11-04;2024-09-30;6;2;SE20101180;0.0;1.0;0.0;1.0;2 bis rue de Jeassaint;51038;CHALONS EN CHAMPAGNE CEDEX;France;;;49219.49;13995.049999999996;39.7310787623593;368;1180.0;1207;634;1;;368;DEPARTEMENT DE LA MARNE;;1;caisse d'Epargne;;03 26 69 39 24;CHALONS EN CHAMPAGNE CEDEX;France;2020-10-20T09:58:58+0200;368;1;;;;-1;51038;3778.0;2023-09-05;2023D15559;BM1000000003778;1.0;12499.49;12499.49;0.0;1.0;52.0;schedule;91.0;0.0;368;ATA;1605.0;2023-09-11T09:10:28+0200;2023-09-11T09:10:28+0200;2023-09-11;1.0;8908.74;1.0;Maintenance SAP BO du 01/10/2023 au 30/09/2024;ACH23091605;0.0;
827;1;2020-11-05T12:11:13+0100;2020-11-05T12:27:16+0100;2020-04-14;2021-04-13;6;2;SE20071059;0.0;1.0;0.0;1.0;USINE DES DUNES;59495;LEFFRINCKOUCKE;France;;;3444.95;1577.4799999999998;84.47150422764487;60;1059.0;1077;500;1;;60;ASCOMETAL Les dunes;Industrie;1;credit agricole;;;LEFFRINCKOUCKE;France;2020-04-27T11:00:31+0200;12;1;;;;11;59495;1505.0;2020-11-05;458/60980594;BM1000000001505;1.0;3444.95;3444.95;0.0;0.0;60.0;schedule;3.0;0.0;60;ACA;606.0;2020-04-14T00:00:00+0200;2020-04-14T00:00:00+0200;2020-04-14;1.0;1867.47;1.0;Maintenance SAP BusinessObjects du 14/04/20 au 13/04/21;ACH606;0.0;
833;1;2020-11-11T19:27:10+0100;2023-01-11T18:03:54+0100;2022-01-01;2023-12-31;6;2;SE20091133;0.0;1.0;0.0;1.0;351 Rue Ambroise Pare;59120;LOOS;France;;;26586.56;10000.88;60.29828140902273;60;1133.0;1169;615;1;;60;SANTELYS;;1;;;;LOOS;France;2020-09-07T17:13:24+0200;60;1;;;;11;59120;3163.0;2023-01-11;SE20091133;BM1000000003163;1.0;8986.56;8986.56;0.0;1.0;52.0;schedule;1.0;0.0;60;ACA;1379.0;2023-01-11T18:03:54+0100;2023-01-11T18:03:54+0100;2022-12-12;1.0;5585.76;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121379;0.0;
834;1;2020-11-12T15:06:21+0100;2023-01-11T18:13:21+0100;2022-01-01;2023-12-31;6;2;SE20071023;0.0;1.0;0.0;1.0;100 rue du Calvaire;59510;HEM;France;;;522667.6;199451.72;61.70851506429696;60;1023.0;998;531;1;;60;KIABI (BUNSHA);;1;CAISSE D'EPARGNE;;03 20 81 45 00;HEM;France;2020-07-06T14:36:38+0200;60;1;;;;11;59510;3164.0;2023-01-11;KBC202212265;BM1000000003164;1.0;176667.6;176667.6;0.0;1.0;52.0;schedule;52.0;0.0;60;ACA;1380.0;2023-01-11T18:13:21+0100;2023-01-11T18:13:21+0100;2022-12-12;1.0;0.0;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121380;0.0;
835;1;2020-11-12T16:24:36+0100;2023-09-15T10:01:51+0200;2022-01-01;2023-12-31;6;2;SE20081081 MA;0.0;1.0;0.0;1.0;84 rue François Herbo;59310;ORCHIES;France;;;13891.48;7879.599999999999;131.06715370233604;368;1081.0;1100;566;1;;368;CHICOREE LEROUX;Agroalimentaire;1;;www.leroux.fr;03 20 68 48 00;ORCHIES;France;2020-08-28T16:20:27+0200;368;1;;;;11;59310;3236.0;2023-01-27;SE20081081 MA03;BM1000000003236;1.0;4695.48;4695.48;0.0;1.0;52.0;schedule;61.0;0.0;368;ATA;1427.0;2023-01-27T15:33:48+0100;2023-01-27T15:33:48+0100;2022-12-12;1.0;0.0;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121427;0.0;
836;1;2020-11-13T12:11:27+0100;2023-02-02T09:49:39+0100;2022-01-01;2023-12-31;6;2;SE20091113;0.0;1.0;0.0;1.0;160 Boulevard de Fourmies;59053;ROUBAIX CEDEX;France;;;12213.2;6438.200000000001;111.4839826839827;255;1113.0;1142;596;1;;255;DAMART (DSB);;1;credit agricole;;;ROUBAIX CEDEX;France;2020-09-07T15:28:09+0200;255;1;;;;11;59053;3253.0;2023-02-02;DMS/02/2022-2023;BM1000000003253;1.0;4128.2;4128.2;0.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1443.0;2023-02-02T09:49:39+0100;2023-02-02T09:49:39+0100;2022-12-12;1.0;0.0;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121443;0.0;
837;1;2020-11-13T12:14:40+0100;2023-09-15T09:54:55+0200;2022-01-01;2023-12-31;6;2;SE20091094;0.0;1.0;0.0;1.0;16 Bld du Val de Velse;51684;REIMS CEDEX 2;France;;;38195.52;11355.839999999997;42.30989341154587;368;1094.0;1116;578;1;;368;CERESIA (Acolyance);Agroalimentaire;1;"CAISSE EPARGNE
Attention signataires autorisés Direction générale et SI seulement";;;REIMS CEDEX 2;France;2020-09-07T13:24:33+0200;368;1;;;;11;51684;3140.0;2023-01-09;SE20091094 MA03;BM1000000003140;1.0;12910.52;12910.52;0.0;1.0;52.0;schedule;1.0;0.0;368;ATA;1364.0;2023-01-09T18:11:58+0100;2023-01-09T18:11:58+0100;2022-12-12;1.0;9039.12;1.0;Maintenance PCOE SAP BO 2023 - Unitaire;ACH22121364;0.0;
838;1;2020-11-13T14:42:35+0100;2023-09-15T10:03:09+0200;2021-01-01;2023-12-31;6;2;SE20091108 MA;0.0;1.0;0.0;1.0;POLE JULES VERNE, AVENUE DE L'ETOILE DU SUD;80440;GLISY;France;;;63820.54;32025.15;100.7226204805162;368;1108.0;1135;591;1;;368;CLARINS LOGISTIQUE;;1;"https://portal.basware.com/open/clarinsdematerialisation
credit agricole
Ex Synergie, très proche de Synergie encore avec prestations régulières (Rémy Carbon). Vente additionnelle récente sur la partie logistique de Clarins, upgrade licence BO (pour une autre entité laboratoire) autorisation d'avoir les licences pour des deux entités sœurs. PCOE maintenance chez nous qui va donc grossir. Partie logistique uniquement de Clarins.";;;GLISY;France;2020-09-07T15:01:34+0200;368;1;;;;11;80440;3178.0;2023-01-12;PO-130-2023-00001;BM1000000003178;1.0;23174.24;23174.24;0.0;1.0;52.0;schedule;52.0;0.0;368;ATA;1390.0;2023-01-12T17:00:41+0100;2023-03-13T17:45:52+0100;2022-12-12;1.0;11505.25;1.0;Maintenance SAP BusinessObjects & Crystal Xcelsius Designer  Année 2023 - Unitaire;ACH22121390;0.0;
839;1;2020-11-13T19:14:58+0100;2023-01-09T15:15:53+0100;2020-11-13;2023-12-31;6;2;SE20101168;0.0;1.0;0.0;1.0;TECHNOPOLE ATALANTE CHAMPEAUX  91 RUE DE SAINT BRIEUC CS 64347;35043;RENNES CEDEX;France;;;4370.0;437.0;11.11111111111111;71;1207.0;459;283;1;;71;GREF DE BRETAGNE;Formation;1;"Ex ASI
banque CAISSE D'Epargne Languedoc";http://www.gref-bretagne.com;02 99 54 79 00;RENNES CEDEX;France;2018-11-14T12:11:17+0100;71;1;;;;10;35043;3112.0;2023-01-09;SE20101168;BM1000000003112;1.0;1380.0;1380.0;0.0;1.0;52.0;schedule;1.0;0.0;71;GLE;1310.0;2022-12-12T17:03:33+0100;2022-12-12T17:03:33+0100;2023-01-01;1.0;1242.0;1.0;Maintenance Need4Viz du 01/01/2023 au 31/12/2023;ACH23011310;0.0;
841;1;2020-11-13T19:54:37+0100;2023-09-15T11:39:05+0200;2022-01-01;2023-12-31;6;2;SE20091140 MA01;0.0;1.0;0.0;1.0;49 Avenue Georges Clemenceau - BP 50021;60302;SENLIS Cedex;France;;;45499.27;21095.23;86.44154820267461;368;1140.0;1179;622;1;;368;VALFRANCE;;1;"Caisse d'Epargne
Ex client. Contact Alain, DSI était frileux avant de transférer chez nous après Synergie. Maintenance PCOE BO, renouvelé par Baptiste. Grégory connait le compte et avait vendu des licences. Client encore assez proche de Synergie, travailler doucement en présentation.";;03 44 53 89 50;SENLIS Cedex;France;2020-09-07T17:47:35+0200;368;1;;;;11;60302;3242.0;2023-01-27;01INFO2212004;BM1000000003242;1.0;15379.27;15379.27;0.0;1.0;52.0;schedule;1.0;0.0;368;ATA;1434.0;2023-01-27T17:28:52+0100;2023-01-27T17:28:52+0100;2022-12-12;1.0;8218.84;1.0;Maintenance SAP BO 2023 - Utilitaire;ACH22121434;0.0;
842;1;2020-11-14T15:22:58+0100;2023-01-23T11:56:47+0100;2021-12-01;2023-12-31;6;2;SE20091096;0.0;1.0;0.0;1.0;Aiglemont, Avenue François Mathet;60270;GOUVIEUX;France;;;17169.0;12799.68;292.9444398670732;60;1096.0;1120;580;1;;60;AKDN (Délégation FR de la Fondation AGA KHAN);;1;CREDIT AGRICOLE;;;GOUVIEUX;France;2020-09-07T13:45:05+0200;60;1;;;;11;60270;2339.0;2022-11-18;PO22112-615610;BM1000000002339;1.0;5723.0;5723.0;0.0;1.0;60.0;schedule;1.0;0.0;60;ACA;1269.0;2022-11-21T12:13:25+0100;2022-11-21T14:26:38+0100;2022-11-21;1.0;1456.44;1.0;Maintenance SAP BO du 01/01/2023 au 31/12/2023;ACH22111269;0.0;
844;1;2020-11-14T16:51:05+0100;2023-01-09T14:59:56+0100;2021-12-01;2023-12-31;6;2;SE20111208 MA;0.0;1.0;0.0;1.0;24 Rue Martre;92110;CLICHY;France;;;3183.33;408.3299999999999;14.714594594594592;71;1208.0;962;219;1;;71;SARIA INDUSTRIES;Agroalimentaire;1;caisse d'epargne;;01 41 40 30 00;CLICHY;France;2017-12-07T15:27:45+0100;71;1;;;;-1;92110;3109.0;2023-01-09;29900536-AB-00205;BM1000000003109;1.0;1100.0;1100.0;0.0;0.0;52.0;schedule;52.0;0.0;71;GLE;1308.0;2022-12-12T10:39:46+0100;2022-12-12T10:39:46+0100;2023-01-01;1.0;900.0;1.0;Maintenance Need4Viz 01/01/2023 au 31/12/2023;ACH23011308;0.0;
846;1;2020-11-17T12:30:46+0100;2023-09-15T10:36:50+0200;2020-11-17;2020-11-17;12;4;SE20111209;0.0;1.0;0.0;1.0;;;;;;;725000.0;46600.0;6.869103773584905;60;1209.0;107;76;1;;60;GIP CPAGE;Edition de logiciels;1;"CREDIT AGRICOLE LANGUEDOC
Factures sur chorus pro";;0380284600;DIJON Cedex;France;2016-01-10T10:18:30+0100;60;1;;;;-1;21065;2859.0;2022-09-27;2022000535;BM1000000002859;1.0;75000.0;75000.0;0.0;0.0;17.0;schedule;1.0;0.0;60;ACA;1247.0;2022-09-27T17:12:56+0200;2022-09-27T17:12:56+0200;2022-11-22;1.0;69100.0;1.0;Maintenance SAP OEM 2022/2023 (3ème année/ 3 ans);ACH22111247;0.0;
848;1;2020-11-18T12:31:59+0100;2020-11-18T12:42:29+0100;2020-01-01;2020-12-31;6;2;Maintenance;0.0;1.0;0.0;1.0;Chemin du Mas Bois-Fontaine;30900;Nimes;France;;;15000.0;15000.0;0.0;89;1211.0;872;467;1;;89;OC'VIA Maintenance;Ferroviaire;1;;;;Nimes;France;2020-01-21T15:09:18+0100;89;1;;;;1;30900;1549.0;2020-11-18;Contrat de prestation FG3-0029;BM1000000001549;1.0;15000.0;15000.0;0.0;1.0;89.0;schedule;41.0;0.0;89;JES;639.0;2020-11-18T00:00:00+0100;2020-11-18T00:00:00+0100;2020-11-18;1.0;0.0;1.0;Maintenance Année 2020;ACH639;0.0;
857;1;2020-11-26T17:19:40+0100;2023-09-15T09:57:11+0200;2022-01-01;2023-12-31;6;2;SE20101186;0.0;1.0;0.0;1.0;10 Camin René Pietruschi;06105;Nice;France;;;13114.22;8828.81;206.0201941004478;368;1222.0;1213;636;1;;368;Hôpital Gériatrique les Sources Nice;Servies hospitaliers;1;Contact Alain, partenaire Pedab nous a donné le contrat. EOM .  Contrat maintenance PCOE, et licences BO vendues en novembre 2021, ( 16 Null + 1 nommé?). formations? faire un point R&D? Need4viz? point en avril. juin 2022 besoin en formation.;;;Nice;France;2020-10-22T10:33:49+0200;368;1;;;;-1;06105;3234.0;2023-01-27;SE20101186 MA03;BM1000000003234;1.0;4201.22;4201.22;0.0;1.0;52.0;schedule;1.0;0.0;368;ATA;1425.0;2023-01-27T12:22:50+0100;2023-01-27T12:22:50+0100;2022-12-12;1.0;0.0;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121425;0.0;
862;1;2020-12-01T15:40:15+0100;2023-09-15T10:34:57+0200;2020-09-01;2024-08-31;6;2;SE20081069;0.0;1.0;0.0;1.0;166, rue Jules Guesde, TSA 51234;92308;Levallois-Perret Cedex;France;;;3960.0;1970.82;99.07700660573704;255;1069.0;950;514;1;;255;ENTORIA (Cipres Assurance);;1;;;;Levallois-Perret Cedex;France;2020-06-18T12:08:49+0200;255;1;;;;11;92308;3702.0;2023-07-25;a venir;BM1000000003702;0.0;0.0;990.0;-990.0;1.0;52.0;schedule;1.0;0.0;255;Bd';1200.0;2022-03-15T11:48:33+0100;2022-03-15T11:48:33+0100;2022-08-30;1.0;495.0;1.0;Maintenance BO  01/09/22 au 31/08/23;ACH22081200;0.0;
869;1;2020-12-08T18:45:58+0100;2023-09-15T18:28:57+0200;2022-01-01;2023-12-31;6;2;SE19120842;0.0;1.0;0.0;1.0;24, Avenue Charles de Gaulle;92200;Neuilly-sur-Seine;France;;;133546.36;72626.62999999998;119.21692692991247;255;1235.0;856;449;1;;255;UGC SA;;1;Caisse d'Epargne;;;Neuilly-sur-Seine;France;2019-10-23T17:39:39+0200;255;1;;;;-1;92200;3303.0;2023-02-15;000041-FRA231INFO;BM1000000003303;1.0;50210.36;50210.36;0.0;1.0;52.0;schedule;61.0;0.0;255;Bd';1467.0;2023-02-15T17:30:19+0100;2023-02-15T17:30:19+0100;2023-01-01;1.0;0.0;1.0;Maint SAP BO, Data Integrator, 360 Eyes et 360 PLUS;ACH23011467;0.0;
871;1;2020-12-09T10:28:27+0100;2023-09-15T11:37:25+0200;2020-04-01;2022-03-31;6;2;SE20020911;0.0;1.0;0.0;1.0;Parc d'activité du Beck et d'Avelin, 1 rue des Lainiers;59150;WATTRELOS;France;;;5223.54;1963.68;60.238169737350674;368;911.0;886;477;1;;368;SAS V2D CREATION (STEFFY);Autres;1;"Transfert SYNERGY

CAISSE D'EPARGNE";;;WATTRELOS;France;2020-02-13T10:46:41+0100;368;1;;;;11;59150;3468.0;2023-04-12;SE20020911 MA04;BM1000000003468;1.0;1326.54;1326.54;0.0;1.0;1458.0;schedule;1.0;0.0;368;ATA;1534.0;2023-04-12T15:39:50+0200;2023-04-12T15:39:50+0200;2023-04-12;1.0;824.46;1.0;Maintenance SAP BO du 01/04/23 au 31/03/24;ACH23041534;0.0;
873;1;2020-12-10T10:02:29+0100;2023-09-15T09:47:48+0200;2020-12-10;2024-03-30;6;2;SE20020937;0.0;1.0;0.0;1.0;32 rue de Thiers - BP 80083;59370;MONS EN BAROEUL;France;;;5951.38;3998.15;204.69427563574183;255;937.0;896;484;1;;255;ALLIANCE OPTIQUE (Groupe ALL);;1;CREDIT AGRICOLE;;03 28 36 28 36;MONS EN BAROEUL;France;2020-02-28T11:11:20+0100;255;1;;;;11;59370;3477.0;2023-04-17;SE20020937 MA04;BM1000000003477;0.0;1511.38;1511.38;0.0;0.0;1458.0;schedule;1.0;0.0;255;Bd';1537.0;2023-04-17T16:35:12+0200;2023-04-17T16:35:12+0200;2023-04-17;1.0;494.0;1.0;Maintenance SAP BO et Crystal Report 31/03/2023 au 30/03/2024;ACH23041537;0.0;
874;1;2020-12-11T15:10:22+0100;2023-02-22T18:05:55+0100;2022-01-01;2023-12-31;6;2;SE20091134;0.0;1.0;0.0;1.0;Rue Van GOGH - SERVICE INFORMATIQUE, Immeuble Péricentre;59658;VILLENEUVE D'ASCQ;France;;;145017.6;14888.47;11.441304495004308;60;1134.0;1171;616;1;;60;AGAPES;Agroalimentaire;1;CREDIT AGRICOLE;;03 20 43 59 59;LEZENNES;France;2020-09-07T17:17:26+0200;60;1;;;;11;59260;3338.0;2023-02-22;SE20091134 MA03;BM1000000003338;1.0;49017.6;49017.6;0.0;1.0;52.0;schedule;1.0;0.0;60;ACA;1483.0;2023-02-22T18:05:55+0100;2023-02-22T18:05:55+0100;2022-12-12;1.0;43984.61;1.0;Maintenance SAP BO 2023 - Unitaire;ACH22121483;0.0;
875;1;2020-12-11T15:25:34+0100;2023-09-15T10:36:39+0200;2020-12-11;2020-12-11;12;4;SE20121241;0.0;1.0;0.0;1.0;;;;;;;91641.18;18861.179999999997;25.915333882934863;60;1241.0;107;76;1;;60;GIP CPAGE;Edition de logiciels;1;"CREDIT AGRICOLE LANGUEDOC
Factures sur chorus pro";;0380284600;DIJON Cedex;France;2016-01-10T10:18:30+0100;60;1;;;;-1;21065;2236.0;2021-12-13;2022000693;BM1000000002236;1.0;23241.18;22800.0;441.1800000000003;0.0;17.0;schedule;1.0;0.0;60;ACA;1447.0;2023-02-04T16:14:17+0100;2023-02-04T16:14:17+0100;2022-12-15;1.0;10260.0;1.0;Maintenance Need4Viz année 01/12/22 à 30/11/2023;ACH22121447;0.0;
