,id_projet,prj_etat,prj_date,prj_dateupdate,prj_debut,prj_fin,prj_typeref,prj_type,prj_reference,prj_devise,prj_change,prj_deviseagence,prj_changeagence,prj_adr,prj_cp,prj_ville,prj_pays,prj_lotstab,prj_commentaires,prj_turnover_excludingtax,prj_margin_excludingtax,prj_profitability,id_profil,id_ao,id_crmcontact,id_crmsociete,id_societe,id_pole,id_profilcdp
1179,437,0,2019-02-14T21:20:53+0100,2020-09-17T12:19:41+0200,2019-02-01,2019-04-30,1,1,BR19020663,0.0,1.0,0.0,1.0,13 RUE HENRI BARBUSSE,92624,GENNEVILLIERS CEDEX,France,,,1600.0,1591.5,18723.529411764706,17,663,588,270,1,,17
1180,436,0,2019-02-01T17:38:02+0100,2020-09-17T12:20:42+0200,2019-02-01,2019-12-31,1,1,BR19010659,0.0,1.0,0.0,1.0,60 Bd de la Tour-Maubourg,75007,PARIS,France,,FACTURATION A LA FIN,20450.0,20335.25,17721.350762527232,12,659,580,322,1,,12
1181,435,0,2019-01-31T17:32:46+0100,2021-01-14T17:55:45+0100,2019-01-31,2019-01-31,14,4,SE18090529,0.0,1.0,0.0,1.0,,,,,,résiliation SAP CLOUD AU 31/12/2021,150000.0,9534.0,6.787407628892401,17,661,435,270,1,,17
1182,434,0,2019-01-30T09:41:43+0100,2021-01-08T17:24:49+0100,2019-03-01,2020-10-30,1,1,BR19010657,0.0,1.0,0.0,1.0,13 rue Gustave Eiffel,13010,Marseille,France,,,7702.5,7659.5625,17838.86462882096,12,657,528,335,1,,12
1183,433,0,2019-01-29T10:50:59+0100,2020-06-12T16:25:45+0200,2019-02-04,2019-02-07,8,1,BR19010658,0.0,1.0,0.0,1.0,24 Espace Henry Vallée,69007,Lyon,France,,,2800.0,2782.0,15455.555555555555,52,658,182,108,1,,52
1184,432,0,2019-01-25T15:01:12+0100,2022-09-21T13:55:37+0200,2019-01-01,2020-03-31,2,2,BR18090526 - Prestas,0.0,1.0,0.0,1.0,2507 D avenue de l’Europe,69140,Rillieux-la-Pape,France,,,35600.0,25767.8636363626,262.0779725112536,12,526,434,269,1,,12
1185,431,1,2019-01-22T11:43:39+0100,2023-09-22T11:23:33+0200,2019-02-26,2023-02-25,6,2,BR19010655,0.0,1.0,0.0,1.0,5 bld Marie et Alexandre Oyon,72019,LE MANS CEDEX 2,France,,<ERP NUMBER> : 824635,15914.42,4735.299999999999,42.35843250631534,71,655,582,345,1,,71
1186,430,1,2019-01-21T14:50:52+0100,2023-09-22T15:51:57+0200,2019-01-01,2023-12-31,6,2,SE18120639,0.0,1.0,0.0,1.0,28 rue de Rennes,49010,ANGERS,France,,<ERP NUMBER> : 951926,145981.35,26699.95000000001,22.384001193815642,71,639,600,351,1,,71
1187,429,1,2019-01-18T12:37:26+0100,2020-01-22T12:01:52+0100,2018-11-02,2020-12-31,6,2,BR19010649MA01,0.0,1.0,0.0,1.0,Avenue Chardonnet – CS 61210,35012,RENNES CEDEX,France,,,8619.0,3859.3100000000004,81.0832218064622,17,649,578,344,1,,17
1188,428,1,2019-01-17T11:46:18+0100,2022-02-28T09:29:17+0100,2019-01-01,2022-12-31,6,2,SE18120642MA01,0.0,1.0,0.0,1.0,,,,France,,,7125.0,3828.96,116.16849310081189,12,642,935,340,1,,12
1189,427,0,2019-01-16T16:01:40+0100,2020-06-12T16:25:33+0200,2019-02-13,2019-02-15,8,1,BR19010652,0.0,1.0,0.0,1.0,24 Espace Henry Vallée,69007,Lyon,France,,,2650.0,2636.5,19529.62962962963,52,652,182,108,1,,52
1190,426,0,2019-01-15T14:42:39+0100,2020-09-17T12:19:41+0200,2019-01-15,2019-03-31,2,2,BR18080531,0.0,1.0,0.0,1.0,,,,France,,,3575.0,3551.625,15194.117647058823,12,531,437,271,1,,12
1191,425,0,2019-01-14T16:28:43+0100,2020-09-17T12:19:41+0200,2019-01-14,2019-03-31,1,1,BR19010650,0.0,1.0,0.0,1.0,9 RUE DES GENETS,01600,REYRIEUX,France,,,1400.0,1383.0,8135.294117647059,17,650,487,303,1,,17
1192,424,1,2019-01-11T10:16:28+0100,2020-01-29T11:49:20+0100,2019-01-01,2020-12-31,6,2,SE18120627,0.0,1.0,0.0,1.0,rue de la hautière - CS 19006,35590,L HERMITAGE,France,,,7304.0,2987.6000000000004,69.21508664627933,71,627,524,332,1,,71
1193,423,1,2019-01-10T18:36:29+0100,2022-12-01T11:08:21+0100,2019-01-01,2022-12-31,1,1,BR19010648 - Expertise technique SAP BusinessObjects,0.0,1.0,0.0,1.0,Parc Technologique Toison d'Or 19 rue Louis de Broglie - BP 56507,21065,DIJON Cedex,France,,,7680.0,5951.803589041,344.3939329638037,17,648,576,76,1,,17
1194,422,0,2019-01-09T18:07:56+0100,2020-09-17T12:19:41+0200,2019-01-01,2019-02-28,1,1,BR19010647,0.0,1.0,0.0,1.0,35 rue d'Alsace,92300,LEVALLOIS-PERRET,France,,,3000.0,2986.5,22122.222222222223,17,647,575,98,1,,17
1195,419,0,2019-01-03T15:28:32+0100,2022-09-22T11:33:31+0200,2019-01-01,2020-12-31,6,2,SE18090526,0.0,1.0,0.0,1.0,2507 D avenue de l’Europe,69140,Rillieux-la-Pape,France,,,34628.0,2809.880000000001,8.831068586076114,12,526,434,269,1,,12
1196,418,0,2019-01-03T15:22:08+0100,2020-09-17T12:20:42+0200,2019-01-01,2019-12-31,2,2,BR18090526 Lic,0.0,1.0,0.0,1.0,2507 D avenue de l’Europe,69140,Rillieux-la-Pape,France,,,100000.0,6686.110000000001,7.165181946653386,12,526,434,269,1,,12
1197,417,0,2019-01-02T14:17:43+0100,2019-07-02T09:21:34+0200,2019-01-01,2019-05-31,1,1,BR19010644,0.0,1.0,0.0,1.0,3 Avenue Hoche,75008,PARIS,France,,,165850.0,164847.5,16443.64089775561,17,644,296,186,1,,17
1198,416,1,2018-12-27T15:55:08+0100,2023-09-22T09:02:30+0200,2019-01-01,2023-12-31,6,2,SE18120625,0.0,1.0,0.0,1.0,12 Rue Jean Marie Poulmarch ///// ATTENTION ADRESSE SIEGE DIFF,94200,Ivry-sur-Seine,France,,<ERP NUMBER> : 944708,7054.79,1538.0299999999997,27.879226212487033,255,625,814,329,1,,255
1199,415,0,2018-12-27T12:55:30+0100,2020-09-17T12:19:41+0200,2018-12-27,2019-01-01,4,4,BR18110587,0.0,1.0,0.0,1.0,,,,,,,21491.0,7467.1,53.24553084377384,17,587,350,217,1,,17
1200,414,0,2018-12-27T09:12:35+0100,2021-11-03T09:24:17+0100,2019-01-01,2020-01-31,1,1,BR18120638 FE01,0.0,1.0,0.0,1.0,Rue du Gier,42800,CHATEAUNEUF,France,,,2520.0,2494.5,9782.35294117647,17,638,45,27,1,,17
1201,413,0,2018-12-26T12:35:26+0100,2019-10-25T12:26:49+0200,2018-12-26,2018-12-26,4,4,BR18090529 XXXXXX,0.0,1.0,0.0,1.0,,,,,,,33400.0,22907.690000000002,218.32837573422822,17,529,435,270,1,,17
1202,412,0,2018-12-26T11:36:55+0100,2020-09-17T12:19:41+0200,2018-12-26,2019-01-01,4,4,BR18120634,0.0,1.0,0.0,1.0,,,,,,,37734.45,24973.249999999996,195.69672131147536,12,634,535,337,1,,12
1203,411,0,2018-12-20T18:26:34+0100,2020-09-17T12:20:42+0200,2019-01-01,2019-12-31,6,2,BR18120641,0.0,1.0,0.0,1.0,,,,France,,,0.0,0.0,0.0,52,641,556,341,1,,52
1204,410,0,2018-12-20T10:41:52+0100,2019-06-03T12:01:35+0200,2018-12-20,2019-12-31,2,2,Projet test,0.0,1.0,0.0,1.0,8 RUE DE LA BOURSE,69002,LYON,France,,,0.0,0.0,0.0,1,640,155,105,1,,1
1205,409,1,2018-12-19T17:20:20+0100,2023-09-22T14:32:23+0200,2019-01-01,2023-12-31,6,2,SE18120636,0.0,1.0,0.0,1.0,ESPACE GUTENBERG - CS 40007,16440,,France,,<ERP NUMBER> : 940313,29138.02,7236.350000000002,33.040174562031126,71,636,544,338,1,,71
1206,408,1,2018-12-19T10:12:29+0100,2023-09-22T11:16:07+0200,2019-01-01,2023-12-31,6,2,SE 18120631,0.0,1.0,0.0,1.0,13 rue Gustave Eiffel,13010,Marseille,France,,<ERP NUMBER> : 1190096,16900.25,3240.5599999999995,23.723525204451928,368,631,528,335,1,,368
1207,407,0,2018-12-18T18:25:38+0100,2022-09-22T12:00:32+0200,2019-01-01,2020-12-31,6,2,SE18120632 MA02,0.0,1.0,0.0,1.0,10 Boulevard de Grenelle,75015,Paris,France,,,10276.0,2475.6400000000003,31.73750955084125,12,632,532,336,1,,12
1208,406,0,2018-12-18T18:10:14+0100,2020-09-17T12:17:04+0200,2018-11-30,2019-11-29,6,2,BR18120626,0.0,1.0,0.0,1.0,59 RUE DE PROVENCE,75439,PARIS CEDEX 09,France,,,6155.0,6155.0,0.0,12,626,523,331,1,,12
1209,405,1,2018-12-17T12:19:55+0100,2023-09-22T14:28:40+0200,2019-01-01,2023-12-31,6,2,SE18120630,0.0,1.0,0.0,1.0,Rue Nicolas Appert ZI Nord,87021,LIMOGES CEDEX,France,,<ERP NUMBER> : 947704,26411.51,7407.899999999998,38.981540875654666,71,630,527,334,1,,71
1210,403,1,2018-12-12T16:15:14+0100,2023-09-22T15:38:07+0200,2019-01-01,2023-12-31,6,2,SE18090534,0.0,1.0,0.0,1.0,2 Rue du Moulin de Joué,35700,RENNES,France,,<ERP NUMBER> : 1247633,26110.24,885.380000000001,3.5099501047775923,71,534,438,272,1,,71
1211,402,0,2018-12-10T17:56:11+0100,2022-09-22T12:01:00+0200,2019-01-01,2020-12-31,6,2,SE18110616 MA02,0.0,1.0,0.0,1.0,ZA du Bois du Teillay,35150,JANZE,France,,,10612.5,6687.91,170.4104122978451,12,616,516,324,1,,12
1212,401,0,2018-12-06T17:24:13+0100,2020-09-17T12:19:41+0200,2019-01-01,2019-03-31,6,2,BR18120628MA01,0.0,1.0,0.0,1.0,,,,France,,,2043.68,895.0700000000002,77.92636316939607,52,628,526,333,1,,52
1213,400,1,2018-12-06T14:48:54+0100,2023-09-22T15:43:31+0200,2019-01-01,2023-12-31,6,2,SE18120624,0.0,1.0,0.0,1.0,1 rue du Chêne Lassé,44806,Saint Herblain,France,,<ERP NUMBER> : 963597,86866.76,12700.12999999999,17.12377925220546,71,624,521,328,1,,71
1214,399,1,2018-12-05T11:58:18+0100,2021-01-21T14:29:18+0100,2019-01-01,2021-12-31,6,2,SE18120623,0.0,1.0,0.0,1.0,13 Bd Beaumarchais,75004,PARIS,France,,,11910.0,5309.76,80.44798370968329,52,623,520,327,1,,52
1215,398,0,2018-12-05T11:16:05+0100,2020-09-17T12:20:42+0200,2019-01-01,2019-12-31,6,2,BR18120622,0.0,1.0,0.0,1.0,Rue de la République,60290,Monchy-Saint-Éloi,France,,,28000.0,28000.0,0.0,52,622,285,178,1,,52
1216,397,1,2018-12-04T16:07:00+0100,2021-01-18T10:29:38+0100,2019-01-01,2021-12-31,6,2,SE18120621,0.0,1.0,0.0,1.0,"1 RUE NICOLAS SADI CARNOT, ZA de Troyalac'h",29170,SAINT-EVARZEC,France,,,11475.0,4380.0,61.733615221987314,12,621,519,326,1,,12
1217,396,1,2018-12-04T10:12:14+0100,2023-09-22T10:30:28+0200,2019-01-01,2023-12-31,6,2,BR18120620,0.0,1.0,0.0,1.0,Port du Bloscon - BP 72,29688,ROSCOFF Cedex,France,,<ERP NUMBER> : 1226651,56086.8,7599.540000000001,15.67327170064879,71,620,499,289,1,,71
1218,395,1,2018-12-03T18:55:33+0100,2023-09-22T10:30:34+0200,2019-01-01,2023-12-31,6,2,SE18120619,0.0,1.0,0.0,1.0,Port du Bloscon - BP 72,29688,ROSCOFF Cedex,France,,<ERP NUMBER> : 1226651,753180.0,58216.84999999998,8.376969340029033,71,619,499,289,1,,71
1219,394,0,2018-12-03T17:13:37+0100,2023-03-20T14:52:01+0100,2018-12-01,2022-12-31,6,2,BR18060494,0.0,1.0,0.0,1.0,Place d'Arménie,01700,ST MAURICE DE BEYNOST,France,,RESILIE FIN 31/12/2022,30137.64,11987.64,66.04760330578513,12,618,232,43,1,,12
1220,393,0,2018-11-30T10:25:16+0100,2020-09-17T12:19:41+0200,2019-01-01,2019-02-28,8,1,BR18100557 FE01,0.0,1.0,0.0,1.0,"84, boulevard de la Mission Marchand - CS 80027",92411,Courbevoie cedex,France,,,2475.0,2462.25,19311.764705882353,17,557,172,114,1,,17
1221,392,0,2018-11-30T10:09:12+0100,2020-09-17T12:19:30+0200,2018-11-30,2018-11-30,4,4,BR18110589,0.0,1.0,0.0,1.0,,,,,,,18788.0,16148.0,611.6666666666666,17,589,469,289,1,,17
1222,391,1,2018-11-29T17:23:09+0100,2023-09-22T11:07:29+0200,2019-01-01,2023-12-31,6,2,BR18110615,0.0,1.0,0.0,1.0,60 Bd de la Tour-Maubourg,75007,PARIS,France,,<ERP NUMBER> : 1256620,50595.34,13104.979999999996,34.95559925271455,12,615,514,322,1,,12
1223,390,1,2018-11-29T17:01:46+0100,2023-09-22T10:38:42+0200,2019-01-01,2023-12-31,6,2,SE18110614,0.0,1.0,0.0,1.0,ZI - 42 Rue d'Armor Maroué,22400,Lamballe,France,,<ERP NUMBER> : 640809,18076.32,3219.41,21.669445396115343,71,614,513,321,1,,71
1224,389,1,2018-11-28T15:03:07+0100,2023-09-22T11:39:09+0200,2019-01-01,2023-12-31,6,2,SE18110613,0.0,1.0,0.0,1.0,Parc d'activité Charles Tellier - Rue des dragons,14110,CONDE SUR NOIREAU,France,,<ERP NUMBER> : 993689,17455.12054,7362.420539999999,72.94797764721034,71,613,511,319,1,,71
1225,388,1,2018-11-28T14:34:54+0100,2023-09-22T10:31:06+0200,2019-04-01,2022-03-31,6,2,SE18110612,0.0,1.0,0.0,1.0,,,,France,,<ERP NUMBER> : 1159865,69101.84433,20554.60433000001,42.339388047600664,60,612,510,320,1,,60
1226,387,0,2018-11-28T13:53:16+0100,2020-09-17T12:19:30+0200,2018-12-03,2018-12-04,8,1,BR18110611,0.0,1.0,0.0,1.0,24 Espace Henry Vallée,69007,Lyon,France,,,1400.0,1391.0,15455.555555555555,17,611,182,108,1,,17
1227,386,0,2018-11-27T17:07:00+0100,2020-09-17T12:19:41+0200,2018-12-01,2019-03-31,1,1,BR18020429FE02,0.0,1.0,0.0,1.0,,,,France,,,15000.0,14928.75,20952.63157894737,12,429,379,151,1,,12
1228,385,1,2018-11-27T16:30:19+0100,2023-07-04T21:40:40+0200,2018-11-01,2023-06-30,1,1,BR17080336PC01-Migration BODS & BO,0.0,1.0,0.0,1.0,61 Boulevard Pinel,69500,BRON,France,,,46550.0,30561.1394054788,191.1401955430832,12,566,304,194,1,,12
1229,384,1,2018-11-26T16:04:24+0100,2023-09-22T11:40:25+0200,2019-07-28,2023-07-27,6,2,BR18110610 MA,0.0,1.0,0.0,1.0,14 Allée Jean Monnet,86010,POITIERS CEDEX,France,,<ERP NUMBER> : 1126912,13707.88,3425.629999999999,33.31595711055459,71,610,508,318,1,,71
1230,383,1,2018-11-26T15:53:48+0100,2023-09-22T15:44:44+0200,2019-01-01,2023-12-31,6,2,SE18110609,0.0,1.0,0.0,1.0,Rue de la Croix Bernard,39210,Domblans,France,,<ERP NUMBER> : 884953,139654.64,76097.96000000002,119.73243410448755,60,609,507,317,1,,60
1231,382,1,2018-11-26T15:38:54+0100,2023-09-22T15:42:44+0200,2019-04-01,2023-12-31,6,2,SE18110608,0.0,1.0,0.0,1.0,"22A, rue Joliot Curie",35220,CHATEAUBOURG,France,,<ERP NUMBER> : 1403588,33783.39,7825.25,30.145649880923674,71,608,506,316,1,,71
1232,381,1,2018-11-26T15:28:42+0100,2023-09-22T15:35:55+0200,2019-01-01,2023-12-31,6,2,SE18110607,0.0,1.0,0.0,1.0,38 RUE DE QUIMPER,29590,PONT DE BUIS LES QUIMERC'H,France,,<ERP NUMBER> : 1230670,37473.14,9383.14,33.40384478462086,71,607,505,315,1,,71
1233,380,1,2018-11-26T15:14:11+0100,2023-09-22T10:37:52+0200,2019-01-01,2023-12-31,6,2,BR18110606,0.0,1.0,0.0,1.0,12 Boulevard Georges Pompidou,44200,NANTES,France,,<ERP NUMBER> : 926065,22570.29,9036.900000000001,66.77484355361075,71,606,504,314,1,,71
1234,379,1,2018-11-26T15:06:25+0100,2023-09-22T09:57:21+0200,2019-01-01,2023-12-31,6,2,SE18110605,0.0,1.0,0.0,1.0,1 CRS MICHELET,92800,PUTEAUX,France,,<ERP NUMBER> : 1683785,52872.86,20061.340000000004,61.14114798704847,71,605,503,313,1,,71
1235,378,1,2018-11-26T14:38:34+0100,2023-09-22T09:59:54+0200,2019-03-31,2023-04-01,6,2,SE18110604,0.0,1.0,0.0,1.0,4 rue de la Rame CS 70109,49000,Angers Cedex 02,France,,<ERP NUMBER> : 1090424,33139.92,8316.359999999997,33.5018828886751,71,604,502,312,1,,71
1236,377,1,2018-11-26T14:20:17+0100,2023-09-22T11:40:12+0200,2019-01-01,2023-12-31,6,2,SE18110603 MA,0.0,1.0,0.0,1.0,11 Boulevard Nominoë,35740,PACE Cedex,France,,<ERP NUMBER> : 933483,66279.84,11108.64,20.13485296676527,71,603,501,311,1,,71
1237,376,0,2018-11-26T12:31:48+0100,2020-09-17T12:17:04+0200,2018-12-01,2019-11-30,6,2,BR17110376,0.0,1.0,0.0,1.0,DGR – DRN - Direction du Management de l’information - Tour Bretagne - 24ème étage - Place Bretagne,44923,NANTES CEDEX 9,France,,,18500.0,819.8400000000001,4.637062108035222,17,376,339,211,1,,17
1238,375,0,2018-11-26T11:51:39+0100,2020-09-17T12:19:41+0200,2018-12-17,2018-12-18,8,1,BR18110565 FO04,0.0,1.0,0.0,1.0,Comptabilité Fournisseurs 3F 2 avenue de l'Ouest Lyonnais - CS50101,69510,MESSIMY,France,,,1770.0,994.5909090908,128.26660413854574,12,565,17,11,1,,12
1239,372,0,2018-11-26T08:36:32+0100,2022-01-05T16:17:05+0100,2018-11-01,2021-12-31,1,1,BR18110601,0.0,1.0,0.0,1.0,Rue du Gier,42800,CHATEAUNEUF,France,,ASTREINTES,5817.0,5766.0,11305.882352941177,17,601,45,27,1,,17
1240,371,1,2018-11-22T11:36:08+0100,2023-09-22T09:52:58+0200,2019-01-01,2022-12-31,6,2,SE18110600 MA04,0.0,1.0,0.0,1.0,4 Avenue du chalutier sans pitié,22195,PLERIN CEDEX,France,,<ERP NUMBER> : 1252853,22946.88,11084.990000000002,93.45045351120271,71,600,500,310,1,,71
1241,370,1,2018-11-21T18:32:59+0100,2023-09-22T10:41:17+0200,2019-01-01,2023-12-31,6,2,SE18110599,0.0,1.0,0.0,1.0,1 allée Marcel Cerdan,29334,QUIMPER,France,,<ERP NUMBER> : 1161778,22896.67,15101.569999999998,193.73157496375924,71,599,497,309,1,,71
1242,369,0,2018-11-21T17:32:54+0100,2020-09-17T12:19:30+0200,2018-11-01,2018-12-06,8,1,BR18110598,0.0,1.0,0.0,1.0,24 Espace Henry Vallée,69007,Lyon,France,,,2300.0,2282.0,12677.777777777777,17,598,496,108,1,,17
1243,368,1,2018-11-21T17:19:52+0100,2023-09-22T14:36:25+0200,2019-01-01,2023-12-31,6,2,SE18110597,0.0,1.0,0.0,1.0,57 Avenue Henri Ravera,92220,BAGNEUX,France,,<ERP NUMBER> : 932994,15433.41,1806.7800000000007,13.259184405828886,255,597,495,308,1,,255
1244,367,1,2018-11-21T16:54:03+0100,2023-09-22T11:06:17+0200,2019-01-01,2023-12-31,6,2,BR18110596 MA,0.0,1.0,0.0,1.0,"42, rue de Châteaudun",75314,Paris cedex 09,France,,<ERP NUMBER> : 1326492,18854.61,7819.890000000001,70.86622950106575,255,596,480,299,1,,255
1245,366,1,2018-11-21T16:38:03+0100,2023-09-22T15:38:50+0200,2019-01-01,2023-12-31,6,2,SE18110595,0.0,1.0,0.0,1.0,Avenue de la Harpe 22-24 - Case postale 519,,CH - 1001 LAUSANNE,Suisse,,<ERP NUMBER> : 992275,44814.21,2241.3899999999994,5.26483798818119,368,595,493,307,1,,368
1246,365,1,2018-11-21T16:15:56+0100,2023-09-22T11:39:44+0200,2019-01-01,2023-12-31,6,2,SE18110594MA03,0.0,1.0,0.0,1.0,10 Quai Commandant Malbert - CS 71821,29218,BREST Cedex 2,France,,<ERP NUMBER> : 1008316,20013.42,10843.899999999998,118.26027970929773,71,594,481,300,1,,71
1247,364,1,2018-11-21T15:58:15+0100,2023-09-22T11:38:19+0200,2019-01-01,2023-12-31,6,2,SE18110593,0.0,1.0,0.0,1.0,40 rue d'Arcueil,94150,RUNGIS,France,,<ERP NUMBER> : 1363917,78682.2,17772.75,29.178969765775264,71,593,492,306,1,,71
1248,363,1,2018-11-21T15:40:22+0100,2018-11-21T15:41:50+0100,2019-04-01,2020-03-31,6,2,BR18110592,0.0,1.0,0.0,1.0,2 RUE JULIEN NEVEU - BP 93106,35531,NOYAL-SUR-VILAINE CEDEX,France,,,9090.0,9090.0,0.0,52,592,491,305,1,,52
1249,361,0,2018-11-21T14:40:45+0100,2020-09-17T12:20:42+0200,2019-01-01,2019-12-31,6,2,BR18110590,0.0,1.0,0.0,1.0,Route de St Brieuc – BP 84101,35741,PACE Cedex,France,,,21320.0,3280.0,18.181818181818183,52,590,489,304,1,,52
1250,360,1,2018-11-21T12:56:24+0100,2023-09-22T14:30:55+0200,2019-01-01,2023-12-31,6,2,SE 18110588,0.0,1.0,0.0,1.0,4 rue Georges Picquart,75017,PARIS,France,,<ERP NUMBER> : 1355803,193215.78,20290.53,11.73369996573664,255,588,478,297,1,,255
1251,359,1,2018-11-20T17:50:03+0100,2023-09-22T14:55:11+0200,2019-01-01,2023-12-31,6,2,SE18110586,0.0,1.0,0.0,1.0,9 RUE DES GENETS,01600,REYRIEUX,France,,<ERP NUMBER> : 1242703,22158.02,7931.130000000001,55.747461321483485,368,586,487,303,1,,368
1252,358,0,2018-11-20T17:23:21+0100,2020-09-17T12:20:42+0200,2019-01-01,2019-12-31,6,2,BR18110585,0.0,1.0,0.0,1.0,"80, avenue de la Marne - 92546 Montrouge Cedex",92546,Montrouge Cedex,France,,,16055.0,16055.0,0.0,52,585,483,302,1,,52
1253,357,0,2018-11-20T17:14:38+0100,2020-09-17T12:20:42+0200,2019-01-01,2019-12-31,6,2,BR18110584,0.0,1.0,0.0,1.0,,,,France,,,21050.0,21050.0,0.0,52,584,482,301,1,,52
1254,356,1,2018-11-20T16:55:33+0100,2023-09-22T11:15:08+0200,2019-01-01,2023-12-31,6,2,SE18110583,0.0,1.0,0.0,1.0,Denis Matériaux - Siège Guignen | Parc d'activités Les Bignons,35580,GUIGNEN,France,,<ERP NUMBER> : 922082,27817.45,14493.310000000001,108.77482524200438,71,583,479,298,1,,71
1255,355,1,2018-11-20T16:23:49+0100,2023-09-22T15:39:00+0200,2019-01-01,2023-12-31,6,2,SE18110582,0.0,1.0,0.0,1.0,3 rue Bellier - BP 64605,44046,Nantes Cedex 1,France,,<ERP NUMBER> : 983669,117144.6,44988.78,62.34948199604688,71,582,477,296,1,,71
1256,354,1,2018-11-20T16:17:29+0100,2023-09-22T14:36:36+0200,2019-01-01,2023-12-31,6,2,BR18110581,0.0,1.0,0.0,1.0,Place Napoléon - BP 829,85021,La Roche-sur-Yon Cedex,France,,<ERP NUMBER> : 1146100,15530.32,7423.46,91.57010235775627,71,581,474,293,1,,71
1257,353,1,2018-11-20T10:18:46+0100,2020-08-26T19:05:36+0200,2019-09-01,2021-08-31,6,2,SE18110580,0.0,1.0,0.0,1.0,GROUPE SERAP - ROUTE DE FOUGERES,53120,GORRON,France,,,6460.0,2735.72,73.45634592458138,71,580,475,294,1,,71
1258,352,0,2018-11-19T17:52:09+0100,2023-09-19T13:13:37+0200,2019-01-01,2022-12-31,6,2,SE18110579,0.0,1.0,0.0,1.0,6 avenue du grand périgné - CS 49071,49007,BEAUCOUZE Cédex,France,,RESILIE 31/12/2022,13580.0,1718.0200000000004,14.483416765160628,71,579,476,295,1,,71
1259,351,1,2018-11-19T17:19:03+0100,2023-09-22T14:52:58+0200,2019-01-01,2023-12-31,6,2,SE18110578,0.0,1.0,0.0,1.0,Z.A de Troyalac’h BP 20022,29563,QUIMPER Cedex 9,France,,<ERP NUMBER> : 935513,54580.44,24386.33,80.76518897228631,71,578,473,292,1,,71
1260,350,1,2018-11-16T18:25:13+0100,2023-09-22T11:08:51+0200,2019-01-01,2023-12-31,6,2,SE18110577,0.0,1.0,0.0,1.0,245 rue du stade - BP 98732 - Chauray,79027,NIORT Cedex,France,,<ERP NUMBER> : 860750,158583.95,72775.97000000002,84.81258969154153,71,577,472,291,1,,71
1261,349,1,2018-11-16T17:33:47+0100,2023-09-22T11:07:43+0200,2019-01-01,2023-12-31,6,2,SE18110576,0.0,1.0,0.0,1.0,"ZA Les Alleux - Taden 1, bd du Petit Paris - BP 27460",22107,DINAN Cedex,France,,<ERP NUMBER> : 1207036,87168.03,23701.229999999996,37.34429654559548,71,576,1545,290,1,,71
1262,348,1,2018-11-16T16:33:26+0100,2023-09-22T10:30:39+0200,2019-01-01,2023-12-31,6,2,BR18110575,0.0,1.0,0.0,1.0,Port du Bloscon - BP 72,29688,ROSCOFF Cedex,France,,<ERP NUMBER> : 1226651,64901.46,9458.75,17.06040343266049,71,575,469,289,1,,71
1263,347,0,2018-11-16T16:09:15+0100,2020-09-17T12:20:42+0200,2019-01-01,2019-12-31,6,2,BR18110574,0.0,1.0,0.0,1.0,3 rue Victor Schoelcher,44800,SAINT HERBLAIN,France,,,38855.0,16983.09,77.64795118487595,52,574,468,288,1,,52
1264,346,0,2018-11-16T14:43:43+0100,2022-09-22T11:17:14+0200,2019-01-01,2021-12-31,6,2,SE18110573,0.0,1.0,0.0,1.0,"10, rue du Breil",35051,RENNES CEDEX 9,France,,,141789.21,20999.999999999985,17.38565886803961,52,573,465,287,1,,52
1265,345,1,2018-11-14T16:14:33+0100,2023-09-22T14:53:41+0200,2019-01-01,2023-12-31,6,2,SE18110572,0.0,1.0,0.0,1.0,"PARC TERTIAIRE DE LAROISEAU, 10 rue Anita Conti",56000,VANNES,France,,<ERP NUMBER> : 1064321,63919.88,24018.17,60.19333507260716,71,572,462,286,1,,71
1266,344,1,2018-11-14T15:22:41+0100,2023-09-22T11:09:04+0200,2019-01-01,2023-12-31,6,2,BR18110571,0.0,1.0,0.0,1.0,Chemin du Château d'eau - Parc d'Affaires de Dardilly - BP 70,69543,CHAMPAGNE AU MONT D'OR CEDEX,France,,<ERP NUMBER> : 929882,33441.19,13838.820000000003,70.59768793263265,368,571,461,285,1,,368
1267,343,1,2018-11-14T14:22:27+0100,2023-09-22T10:31:32+0200,2019-01-01,2023-12-31,6,2,SE18110570,0.0,1.0,0.0,1.0,519 AVENUE DE PARME,01006,BOURG EN BRESSE,France,,<ERP NUMBER> : 758221,139048.0,33945.19,32.29712887790536,60,570,460,284,1,,60
1268,342,1,2018-11-14T12:13:29+0100,2023-09-22T11:37:21+0200,2019-06-01,2023-12-31,6,2,SE18110569,0.0,1.0,0.0,1.0,TECHNOPOLE ATALANTE CHAMPEAUX  91 RUE DE SAINT BRIEUC CS 64347,35043,RENNES CEDEX,France,,<ERP NUMBER> : 931911,19851.69748,8434.617479999999,73.87718646098651,71,569,459,283,1,,71
1269,341,1,2018-11-14T11:42:09+0100,2023-04-18T14:39:25+0200,2019-01-01,2023-12-31,6,2,SE18110568,0.0,1.0,0.0,1.0,ZI Les Valignons BP 12 MARNAZ,74314,CLUSES CEDEX,France,,RESILIATION AU 31-12-2023,110572.95,38592.06,53.61431346569902,17,568,458,282,1,,17
