,id_crmsociete,csoc_societe,csoc_intervention,csoc_type,csoc_metiers,csoc_web,csoc_tel,csoc_ville,csoc_pays,csoc_date,id_profil,id_societe,id_pole,id_action_previous,id_action_next,id_provenance,csoc_cp
852,532,GIP Symaris,Servies hospitaliers,0,"Un groupement d’intérêt public spécialisé dans la gestion des systèmes d’information.
Le GIP Symaris (Synergie et Mutualisation des Actions de Recherche en Informatique de Santé) est administré par une assemblée générale, composée de l’ensemble de ses membres, qui se réunit une fois par an pour élaborer sa stratégie.
Editeur du Logiciel CARIATIDES",,+33(0)3 68 09 25 00,Rouffach,France,2020-07-07T11:54:20+0200,64,1,,,,-1,F-68250
853,534,TRECOBAT,Bâtiments,0,,,09 77 40 10 74,,France,2020-07-07T12:13:30+0200,64,1,,,,-1,
854,536,CRYSTAL GROUP,Logistique,0,,,,,France,2020-07-07T15:10:46+0200,64,1,,,,-1,
855,541,SERM,Bâtiments,0,,,04 67 13 63 00,Montpellier Cedex 02,France,2020-07-08T17:01:45+0200,64,1,,,,-1,34960
856,544,LA FRANCE MUTUALISTE,Assurance,0,,,01 40 53 78 00,,France,2020-07-08T17:32:29+0200,64,1,,,,-1,
857,141,TOTALINFO,,4,,,,ENTZHEIM,France,2016-10-28T10:08:42+0200,17,1,,,,-1,67960
858,549,WEB100T,Edition de logiciels,0,,,05 56 36 68 38,MÉRIGNAC,France,2020-07-16T15:41:25+0200,64,1,,,,-1,33700
859,555,SYNERGY France,,7,,,,,France,2020-07-28T11:24:49+0200,60,1,,,,-1,
860,498,ADVITAM,Agroalimentaire,0,"Le groupe Advitam a pour maison mère la société coopérative Unéal, coopérative agricole historique dans la région Hauts-de-France.
Il organise son activité économique autour de 4 pôles.
Le groupe couvre l’intégralité de la chaine de valeur de la production de semences à la distribution des produits finis.",,,St Laurent Blangy,France,2020-04-27T10:45:26+0200,12,1,,,,11,62054
861,562,SOCOTEC,,0,,,,SAINT QUENTIN EN YVELINES Cedex,France,2020-08-24T14:24:40+0200,17,1,,,,-1,78182
862,563,SILPC,Biomédical,0,"Créé par et pour les hospitaliers il y a plus de 30 ans, le SILPC, établi sur deux sites (Limoges et Poitiers), mobilise 135 collaborateurs experts intervenants sur toute la France, DOM et TOM compris.
Dans un esprit de service public, notre groupement de coopération agit afin que le système d’information constitue un outil performant et innovant pour les professionnels de santé, en développant un catalogue de services ouvert aux hôpitaux, ehpad, aux secteurs médico-social, social et aux ENRS.",,05 49 50 37 37,Poitiers,France,2020-08-25T16:57:40+0200,64,1,,,,-1,86000
863,145,MAINCARE,Biomédical,0,"Maincare Solutions est un éditeur majeur de solutions digitales pour le monde de la santé. 
Nous nous engageons aux côtés de nos clients et partenaires – établissements publics et privés, groupements, agences régionales, assureurs et mutuelles – pour les accompagner dans leur transformation digitale et améliorer la prise en charge des patients à toutes les étapes de leur parcours de santé.",,,CESTAS,France,2016-12-28T16:03:16+0100,17,1,,,,-1,33610
864,550,MIPIH,Secteur public,0,"Attention concurrent Cpage! 

Le MiPih est une structure publique de coopération inter-hospitalière spécialisée dans la construction du système d’information hospitalier.
Avec un statut de Groupement d'intérêt Public (GIP} qui développe des solutions informatiques pour le compte de ses adhérents qui sont des Etablissements de Santé Publics. Ces adhérents participent activement aux évolutions stratégiques et applicatives de l'offre. Cette proximité avec les hôpitaux et autres établissements de santé est une des clés de succès depuis 1994.",,05 34 61 50 00,Toulouse.,France,2020-07-16T15:54:07+0200,64,1,,,,-1,31100
865,505,TOP OFFICE,,1,,,,LEZENNES,France,2020-06-02T17:51:25+0200,12,1,,,,11,59260
866,357,ENEDIS,Energie,0,,,,NANTERRE,France,2019-05-03T06:28:36+0200,17,1,,,,-1,92000
867,327,MIJE,Autres,1,EX ASI,,,PARIS,France,2018-12-05T11:57:07+0100,52,1,,,,10,75004
868,438,ROSSMANN,Industrie,1,"Notre  Groupe est le principal producteur indépendant d’emballages en carton ondulé
en Europe et en Afrique avec une capacité de production de 500 000 tonnes.",,,Selestat Cedex,France,2019-10-23T17:39:39+0200,88,1,,,,-1,67602
869,419,HOPITAL FOCH,Servies hospitaliers,1,,,,Suresnes Cedex,France,2019-10-23T17:39:39+0200,88,1,,,,-1,92151
870,161,GFK,,0,,http://www.gfk.com/fr/,01 74 18 60 02,Suresnes Cedex,France,2017-04-28T10:24:30+0200,17,1,,,,-1,92156
871,517,NCG,Edition de logiciels,0,,,03 28 33 01 77,,France,2020-06-18T14:32:03+0200,60,1,,,,11,
872,571,EAU VIVE,Grande distribution,0,,,04 76 73 70 01,BRIÉ ET ANGONNES,France,2020-09-03T14:46:55+0200,64,1,,,,-1,38320
873,572,BIOCOOP,Grande distribution,0,,,,Rennes CEDEX,France,2020-09-04T16:28:08+0200,71,1,,,,-1,35065
874,604,IMERYS ALUMINATES,,0,,,0146379000,PARIS LA DEFENCE CEDEX,France,2020-09-07T16:07:38+0200,60,1,,,,11,92977
875,609,VILLE DE SAINT QUENTIN,,0,,,,SAINT-QUENTIN,France,2020-09-07T16:39:00+0200,60,1,,,,11,02100
876,608,LOUVRE HOTELS,,0,,,,PUTEAUX LA DEFENSE CEDEX,France,2020-09-07T16:33:20+0200,60,1,,,,11,92059
877,617,SENFA,,0,,,,SELESTAT CEDEX,France,2020-09-07T17:20:51+0200,60,1,,,,11,67601
878,597,DUPONT RESTAURATION,,0,,,,LIBERCOURT,France,2020-09-07T15:34:04+0200,60,1,,,,11,62820
879,602,FLOWBIRD,,0,,,,Besançon - Cedex 9,France,2020-09-07T16:00:41+0200,60,1,,,,11,25075
880,590,EPSM LILLE METROPOLE,,0,,,,ARMENTIERES,France,2020-09-07T14:56:56+0200,60,1,,,,11,59487
881,603,DIGINEXT,,0,,,,Aix en Provence Cedex 3,France,2020-09-07T16:03:32+0200,60,1,,,,11,13857
882,577,ADL PARTNER,,0,,,,MONTREUIL,France,2020-09-07T12:27:22+0200,60,1,,,,11,93100
883,520,CIMUT,Edition de logiciels,0,éditeur de logicel pour mutuelle et assurance,,02 56 56 29 29,Quimper,France,2020-07-01T06:31:29+0200,64,1,,,,-1,29000
884,630,CHU ST ETIENNE,Secteur public,0,,,04 77 82 80 00,SAINT-ÉTIENNE,France,2020-10-01T10:43:43+0200,64,1,,,,-1,42055
885,613,PHILDAR,Grande distribution,0,,,03 20 68 84 48,,France,2020-09-07T17:05:38+0200,60,1,,,,11,
886,108,ARKESYS,Formation,7,Exonération de TVA dans le cadre de la formation professionnelle continue - Article L920-4 du code du travail et article 202C du code général des impôts,,04 37 24 36 78,Lyon,France,2016-03-14T11:39:36+0100,12,1,,,,3,69007
887,635,SDIS 13,Secteur public,0,,,,,France,2020-10-21T15:46:41+0200,64,1,,,,-1,
888,651,ONYX EST,,0,,,,Aubervilliers,France,2020-12-22T09:05:51+0100,17,1,,,,-1,93300
889,667,COLLEGE DE FRANCE,Secteur public,0,,,,,France,2020-12-29T10:19:42+0100,60,1,,,,12,
890,269,XEFI,Infrastructure,1,,https://www.xefi.fr,04 72 83 75 75,Rillieux-la-Pape,France,2018-09-11T12:14:50+0200,12,1,,,,-1,69140
891,675,IDEAL MEETINGS & EVENTS,,0,,,,Levallois Perret,France,2021-02-15T08:29:59+0100,17,1,,,,-1,92300
892,646,NAOS - Bioderma,Pharmacie,0,,,,LYON CEDEX 03,France,2020-12-14T16:38:17+0100,12,1,,,,2,69447
893,641,Centre Hospitalier Guy Thomas de Riom,Servies hospitaliers,0,,,,RIOM,France,2020-11-26T06:42:24+0100,17,1,,,,-1,63200
894,451,Université de Paris (ex Diderot - Paris 7),Secteur public,1,,,,Paris Cedex 13,France,2019-10-23T17:39:39+0200,88,1,,,,-1,75205
895,581,IPS WEST AFRICA,,1,,,,ABIDJAN,Cote_d_Ivoire,2020-09-07T13:52:23+0200,60,1,,,,11,01 BP 3963
896,652,Secrétariat Général pour l'Investissement - SGPI,Secteur public,0,,,01 42 75 80 00,Paris SP 07,France,2020-12-22T14:40:17+0100,17,1,,,,12,75700
897,639,Haute Autorité pour la Transparence de la Vie Publique (HATVP),Secteur public,0,,,,Paris,France,2020-11-06T13:21:11+0100,17,1,,,,12,75002
898,643,Direction de l'Information Légale et Administrative (DILA),Secteur public,0,,,01 40 58 75 00,Paris Cedex 15,France,2020-12-02T17:55:33+0100,64,1,,,,12,75727
899,319,IMPRIMERIE TONNELLIER SAS,Industrie,1,Ex ASI,,,CONDE SUR NOIREAU,France,2018-11-26T16:19:27+0100,71,1,,,,10,14110
900,224,CONSEIL DEPARTEMENTAL DE L'ESSONNE,,0,,,,,France,2018-01-19T11:47:42+0100,88,1,,,,-1,
901,647,DMA CONSEIL,Conseil,1,,,,DOMMARTIN,France,2020-12-17T06:14:19+0100,17,1,,,,-1,69380
902,89,MINISTERE DE LA SANTE,Secteur public,1,,,,LYON,France,2016-01-10T10:18:30+0100,17,1,,,,12,69002
903,650,SEENOVATE GROUPE,,7,,,,,France,2020-12-21T18:49:56+0100,17,4,,,,-1,
904,625,INSTITUT NATIONAL DE RECHERCHES ARCHEOLOGIQUES PREVENTIVES (INRAP),Secteur public,1,,,,PARIS,France,2020-09-21T10:20:08+0200,17,1,,,,12,75014
905,420,INEO SYSTRANS,Energie,4,,,,ACHERES,France,2019-10-23T17:39:39+0200,88,1,,,,-1,78260
906,633,OPEN GROUPE,,0,,https://www.open.global/fr,01 71 06 31 28,Levallois Perret,France,2020-10-05T16:14:46+0200,60,1,,,,-1,92300
907,400,CY CERGY PARIS UNIVERSITE (EISTI),Secteur public,1,,,,Cergy Pontoise Cedex,France,2019-10-23T17:39:38+0200,88,1,,,,-1,95011
908,336,LES ECHOS (LVMH),Média,1,Ex MICROPOLE,,,Paris,France,2018-12-10T16:47:26+0100,12,1,,,,1,75015
909,623,VERYWEAR,,0,,,,WASQUEHAL,France,2020-09-07T17:50:57+0200,60,1,,,,11,59290
910,620,Transpole - Keolis Lille,,0,,,,MARCQ EN BAROEUL Cedex,France,2020-09-07T17:41:14+0200,60,1,,,,11,59701
911,614,DIRAMODE,,0,,,,VILLENEUVE D'ASCQ,France,2020-09-07T17:09:26+0200,60,1,,,,11,59652
912,607,LAINIERE DE PICARDIE BC,,0,,,,,France,2020-09-07T16:28:15+0200,60,1,,,,11,
913,598,EPHIGEA SAS,,0,,,,TOURCOING CEDEX,France,2020-09-07T15:38:03+0200,60,1,,,,11,59335
914,595,JACOBS DOUWE EGBERTS Trading FR SAS,,0,,,,NOYELLES LES SECLIN,France,2020-09-07T15:22:55+0200,60,1,,,,11,59139
915,593,MAIRIE D'AIRE SUR LA LYS,,0,,,,AIRE-SUR-LA-LYS,France,2020-09-07T15:12:33+0200,60,1,,,,11,62120
916,583,BENALU SAS,,0,,,,LIEVIN CEDEX,France,2020-09-07T14:00:25+0200,60,1,,,,11,62801
917,97,CH NEUILLY PUTEAUX COURBEVOIE,Servies hospitaliers,0,,,,,France,2016-01-10T10:18:30+0100,17,1,,,,-1,
918,15,CH OLORON,Servies hospitaliers,1,,,,OLORON STE MARIE,France,2016-01-10T10:16:35+0100,12,1,,,,-1,64404
919,552,GHU Paris - CH Sainte Anne,Servies hospitaliers,0,psychiatrie & neurosciences,,01 45 65 80 00,Paris,France,2020-07-16T16:42:12+0200,64,1,,,,-1,75014
920,179,CH ANGOULEME,Servies hospitaliers,0,,,,Angoulême,France,2017-06-19T08:57:45+0200,17,1,,,,-1,16959
921,568,Groupe Hospitalier (CH) Seclin Carvin,Servies hospitaliers,0,,,03 20 62 70 00,SECLIN,France,2020-09-03T09:42:25+0200,60,1,,,,11,59471
922,434,PANAGET,Industrie,1,,,,BOURGBARRE,France,2019-10-23T17:39:39+0200,88,1,,,,-1,35230
923,403,EUROPE QUALITE France,Industrie,1,,,0474952995,Villefontaine Cedex,France,2019-10-23T17:39:38+0200,88,1,,,,-1,38091
924,398,DOMAXIS,Immobilier,1,,,,Paris Cedex 15,France,2019-10-23T17:39:38+0200,52,1,,,,-1,75726
925,204,ALPES ISERE HABITAT (ex OPAC 38),Immobilier,1,,,04 76 20 50 50,GRENOBLE CEDEX 2,France,2017-10-24T09:56:21+0200,12,1,,,,-1,38035
926,564,GIP Carif Ile-de-France - Défi métiers,,0,,www.defi-metiers.fr,01 56 53 32 32,Saint-Ouen,France,2020-08-28T09:08:03+0200,88,1,,,,-1,93400
927,453,WEBHELP Nederland BV,,1,,,,Zoetermeer,Pays_Bas,2019-10-23T17:39:39+0200,89,1,,,,-1,2718 SC
928,344,LORANS SAS,Industrie,1,Ex Micropole,,02 99 33 36 00,RENNES CEDEX,France,2019-01-11T19:39:07+0100,71,1,,,,-1,35012
929,321,CENTIGON France SAS,Automobile,1,Ex ASI,www.centigon.com/fr/,02 96 50 12 90,Lamballe cedex,France,2018-11-29T16:32:53+0100,71,1,,,,10,22404
930,294,SERAP Industries,Industrie,1,Ex ASI,www.groupeserap.fr,02 43 08 49 49,GORRON,France,2018-11-19T16:03:43+0100,71,1,,,,10,53120
931,545,MIEL MUTUELLE (MALAKOFF),Assurance,0,,,04 77 49 35 35,,France,2020-07-08T17:47:42+0200,64,1,,,,-1,
932,543,IDENTITE MUTUELLE,Assurance,0,,www.identites-mutuelle.com,01 43 18 34 00,Paris,France,2020-07-08T17:26:22+0200,64,1,,,,-1,75017
933,542,ASSURANCE MUTUELLE DES MOTARDS,Assurance,0,,,04 67 50 67 50,,France,2020-07-08T17:11:55+0200,64,1,,,,-1,
934,539,CSF Crédit Social des Fonctionnaires,,0,,,,Paris,France,2020-07-08T14:47:33+0200,64,1,,,,-1,75009
935,538,ACTION LOGEMENT GROUPE,,0,,,01 87 02 10 00,,France,2020-07-08T14:31:40+0200,64,1,,,,-1,
936,537,FRANCOIS FONDEVILLE,Bâtiments,0,,,04 68 50 94 94,,France,2020-07-07T15:13:38+0200,64,1,,,,-1,
937,535,Matière Sas,Bâtiments,0,,,+33 (0)4 71 46 50 00,,France,2020-07-07T12:18:23+0200,64,1,,,,-1,
938,528,JARDEL SERVICES,Logistique,0,,,0561378877 taper 7,,France,2020-07-02T11:06:25+0200,64,1,,,,-1,
939,526,MUTUELLE ARCHITECTE FRANCAIS,Assurance,0,,,+33 1 41 91 77 77,,France,2020-07-02T10:29:24+0200,64,1,,,,0,
940,524,MUTUELLE MEDICIS,Assurance,0,,,01 73 78 32 78,,France,2020-07-01T17:07:49+0200,64,1,,,,0,
941,475,Laiteries H. Triballat,Agroalimentaire,0,,www.rians.com/fr,,Rians,France,2020-01-30T11:43:14+0100,71,1,,,,-1,18220
942,523,MUTUELLE UNEO,Assurance,0,,,09 64 43 60 88,,France,2020-07-01T14:54:13+0200,64,1,,,,0,
943,404,AKTO (FAF.TT),,0,"Rachat de FAF.TT par AKTO


AKTO - Réseau Intergros 

13 boulevard Mont d'Est - CS10022 
93192 NOISY-LE-GRAND Cedex",www.akto.fr,,Paris cedex 19,France,2019-10-23T17:39:38+0200,60,1,,,,-1,75940
944,504,Wilo Intec,Industrie,0,,,,Aubigny sur Nère,France,2020-05-22T16:28:48+0200,71,1,,,,-1,18700
945,375,CPE ENERGIES,Oil & Gaz,1,,,,MAXEVILLE,France,2019-10-11T14:28:10+0200,17,1,,,,-1,54320
946,495,GROUPE HOSPITALIER NORD ESSONNE,Servies hospitaliers,1,,,01 64 54 33 33,LONGJUMEAU,France,2020-04-16T12:11:08+0200,88,1,,,,-1,91160
947,492,DMS-ENERGIES,Energie,1,,,,GRAND QUEVILLY,France,2020-04-10T10:41:31+0200,17,1,,,,-1,76120
948,385,BearingPoint France,,1,,,,Paris La Défense cedex,France,2019-10-23T17:39:38+0200,88,1,,,,-1,92907
949,232,VALANTUR,Industrie,1,,www.valantur.com,02 54 42 57 38,MORNAC,France,2018-03-30T16:47:39+0200,12,1,,,,-1,16600
950,212,FRAME PEDAB Group,,0,,,,VELIZY,France,2017-11-15T09:23:34+0100,17,1,,,,-1,78140
951,482,Hôpital Lozère,Servies hospitaliers,0,Adhérent CPAGE,www.ch-mende.fr,04 66 49 49 49,MENDE,France,2020-02-27T09:22:42+0100,12,1,,,,6,48000
952,32,MAIRIE DE VICHY,Secteur public,1,,,,VICHY CEDEX,France,2016-01-10T10:16:36+0100,12,1,,,,-1,03201
953,470,INEO SYSTRANS,Energie,1,,,0139225700,ACHERES,France,2020-01-23T11:35:13+0100,88,1,,,,-1,78260
954,457,CHARVET LA MURE BIANCO,Energie,1,,,04 72 44 13 13,LYON CEDEX 02,France,2019-11-19T14:44:46+0100,52,1,,,,-1,69286
955,460,Mairie de Romainville,,0,,www.ville-romainville.fr/,01 49 15 55 00,Romainville cedex,France,2019-12-05T10:37:52+0100,12,1,,,,1,93231
956,432,OCEANE CONSULTING IS,,1,,,,Paris 02,France,2019-10-23T17:39:39+0200,52,1,,,,-1,75002
957,433,OPCAIM S/C ADEFIM BOURGOGNE,,1,,,,CHALON SUR SAONE CEDEX,France,2019-10-23T17:39:39+0200,52,1,,,,-1,71104
958,392,CBCM Finances,,1,,,,Paris cedex 12,France,2019-10-23T17:39:38+0200,52,1,,,,-1,75572
959,158,VILLE DE VILLEFRANCHE S/ SAONE,,1,,,,Villefranche-sur-Saône,France,2017-03-28T16:19:58+0200,12,1,,,,-1,69400
960,132,MICROPOLE RHONE-ALPES,,7,,,,VILLEURBANNE,France,2016-09-09T14:15:51+0200,17,1,,,,-1,69100
961,374,FEDIPAT,,0,,,,,France,2019-09-26T12:01:53+0200,12,1,,,,-1,
962,368,DEPARTEMENT DE LA CORREZE (19),,0,,,05 55 93 70 00,Tulle,France,2019-07-17T12:34:14+0200,12,1,,,,6,19000
963,206,FEDERATION FRANCAISE DE SKI,,1,,,,Annecy Cedex,France,2017-10-24T17:06:54+0200,17,1,,,,3,74011
964,138,GINKOIA,,2,,,04 50 53 87 53,PASSY,France,2016-10-10T15:45:20+0200,17,1,,,,-1,74190
965,361,ADOCIA,Pharmacie,0,,https://www.adocia.com/fr/,04 72 61 06 10,Lyon,France,2019-05-23T15:42:07+0200,12,1,,,,-1,69003
966,360,CG 22 Côtes d'Armor,,0,,,,,France,2019-05-21T09:20:07+0200,12,1,,,,-1,
967,279,CANAL SEINE NORD EUROPE,,0,,www.canal-seine-nord-europe.fr,,Margny-lès-Compiègne,France,2018-11-08T07:02:26+0100,17,1,,,,-1,60280
968,281,FORUM DES REFUGIES,,0,,,,Villeurbanne,France,2018-11-09T15:00:29+0100,52,1,,,,-1,69100
969,331,ANTIN RESIDENCES (ex GIE ARCADES SERVICES),,1,Ex ASI (résiliation BO 11/2019),,01 49 95 37 37,PARIS CEDEX 09,France,2018-12-06T13:27:03+0100,12,1,,,,-1,75439
970,105,BR3 CONSULTANTS,Services,1,,,,LYON,France,2016-01-26T16:16:40+0100,1,1,,,,3,69002
971,332,GROUPE BLANCHARD (AMAX),,1,Ex ASI,,,L HERMITAGE,France,2018-12-06T13:46:51+0100,12,1,,,,-1,35590
972,333,CIL ATLANTIQUE,,0,Ex ASI,,,,France,2018-12-06T17:23:32+0100,52,1,,,,10,
973,343,CAEN HABITAT,,1,Ex ASI,,02 31 27 50 00,CAEN cedex 4,France,2019-01-03T11:51:15+0100,12,1,,,,10,14052
974,342,CLERMONT AUVERGNE METROPOLE,,0,,,,,France,2018-12-27T11:16:38+0100,12,1,,,,-1,
975,341,GIE AGSI,,1,,,,,France,2018-12-20T18:25:47+0100,52,1,,,,-1,
976,227,SYNERGIE EST,,1,,https://www.synergie-est.fr/,03 81 63 29 10,Roulans,France,2018-02-14T12:12:49+0100,17,1,,,,-1,25640
977,330,PELLENC SA,Agroalimentaire,1,Ex MICROPOLE,,,PERTUIS CEDEX,France,2018-12-06T09:28:53+0100,12,1,,,,1,84122
978,178,AFTRAL SERVICES,,1,Ex ASI,,03 44 66 36 36,Monchy-Saint-Éloi,France,2017-06-15T11:01:40+0200,17,1,,,,10,60290
979,301,Editions Francis LEFEBVRE,Média,1,Ex ASI,,,Montrouge Cedex,France,2018-11-20T17:13:03+0100,52,1,,,,10,92546
980,305,TRIBALLAT NOYAL,Industrie,1,Ex ASI,,02 90 04 11 11,NOYAL-SUR-VILAINE CEDEX,France,2018-11-21T15:38:18+0100,52,1,,,,10,35531
981,288,CBP (FINANCIERE CEP),Assurance,1,Ex ASI,,02 72 68 12 42,SAINT HERBLAIN,France,2018-11-16T15:57:10+0100,52,1,,,,10,44800
982,302,Editions LEGISLATIVES,Média,1,Ex ASI,,,Montrouge Cedex,France,2018-11-20T17:17:58+0100,52,1,,,,10,92546
983,260,INSTITUT GUSTAVE ROUSSY,,2,,,,VILLEJUIF,France,2018-07-20T13:08:24+0200,17,1,,,,-1,94800
984,278,CAMPUS FRANCE,Secteur public,0,,,,Paris,France,2018-10-25T16:04:58+0200,52,1,,,,-1,75010
985,58,VILLE D'ANNECY,Secteur public,1,,,,,France,2016-01-10T10:16:37+0100,12,1,,,,-1,
986,277,DEPARTEMENT DE LA VENDEE,Secteur public,0,,,,LA ROCHE SUR YON,France,2018-10-16T17:37:18+0200,52,1,,,,-1,85923
987,273,Caisse Prévoyance Sociale de Polynésie,,0,,,,,France,2018-09-27T07:23:35+0200,17,1,,,,5,
988,267,DEPARTEMENT DE LA SARTHE,Secteur public,0,,,,LE MANS,France,2018-09-10T15:29:12+0200,52,1,,,,-1,72
989,265,CELDA - BPCE,,2,,,,SAINT ETIENNE,France,2018-09-05T17:48:04+0200,12,1,,,,-1,42000
990,255,VERESCENCE France,Industrie,1,,,01.40.90.36.00,PUTEAUX,France,2018-06-11T14:06:51+0200,12,1,,,,-1,92
991,261,METROPOLE DE NIMES,Secteur public,0,,,,NIMES,France,2018-08-28T09:51:01+0200,52,1,,,,-1,
992,250,DEPARTEMENT DES DEUX SEVRES,Secteur public,0,,,,NIORT,France,2018-05-11T14:15:11+0200,52,1,,,,-1,79
993,234,POMA - GROUPE HTI,Transport,0,,www.poma.net,04 76 28 70 00,VOREPPE,France,2018-04-03T11:26:17+0200,12,1,,,,-1,38340
994,246,CH LORIENT,Servies hospitaliers,0,,www.chbs.fr/,02 97 06 90 90,LORIENT CEDEX,France,2018-04-03T15:41:59+0200,12,1,,,,-1,56322
995,237,SGD GROUP,Pharmacie,0,,www.sgd-pharma.com/fr,+33 (0)1 4090 3600,PUTEAUX CEDEX,France,2018-04-03T11:42:26+0200,12,1,,,,-1,92807
996,233,MEUBLES PARISOT,Autres,0,,www.parisot.com,+33 (0)3 84 93 52 52,SAINT-LOUP-SUR-SEMOUSE,France,2018-03-30T16:51:40+0200,12,1,,,,-1,70800
997,230,TANNERIE d'ANNONAY SAS,Industrie,1,,www.tannerie.com,04 75 32 42 80,ANNONAY,France,2018-03-07T12:30:27+0100,52,1,,,,-1,07102
998,228,HURRICANE AGENCY,,0,,,,,France,2018-02-19T09:40:14+0100,12,1,,,,-1,
999,226,CEGID Secteur Public,,0,,,,PARIS,France,2018-02-06T08:13:14+0100,17,1,,,,-1,75008
1000,221,CELTINOV,,1,,,,SAINT GERMAIN DU PINEL,France,2017-12-13T16:40:56+0100,17,1,,,,-1,35370
1001,24,EYNARD ROBIN (EFIRE),Industrie,1,,,,SAINT-FONS,France,2016-01-10T10:16:36+0100,12,1,,,,-1,69191
1002,216,AML SYSTEMS,,0,,,,LE BOURGET,France,2017-12-04T08:58:04+0100,17,1,,,,-1,93350
1003,215,INRA PARIS,Environnement,0,,,,PARIS CEDEX 07,France,2017-11-30T15:42:20+0100,52,1,,,,4,75338
1004,214,KEOLIS DIJON,,2,,,,Dijon,France,2017-11-27T17:00:31+0100,17,1,,,,-1,
1005,126,CANSSM - FILIERIS,,1,Caisse Autonome Nationale de la Sécurité Sociale dans les Mines,,,PARIS cedex 15,France,2016-06-13T08:36:07+0200,17,1,,,,1,75714
1006,207,DEPARTEMENT DE GERS,Secteur public,0,,,,,France,2017-10-27T14:07:45+0200,52,1,,,,-1,
1007,205,DEPARTEMENT DE L'AUBE,Secteur public,0,,,,Troyes cedex,France,2017-10-24T10:09:33+0200,52,1,,,,-1,10026
1008,202,DEPARTEMENT DE L'ALLIER,Secteur public,0,,http://www.allier.fr,04.70.34.40.03,Moulins Cedex,France,2017-10-13T09:21:48+0200,12,1,,,,-1,03016
1009,201,NEOLIA - HABI EST,,0,,,,,France,2017-10-03T09:14:26+0200,12,1,,,,1,
1010,164,GAILLON - VitasheetGroup,,0,"En 2014, la société est scindée en deux partie et GAILLON SAS se focalise sur la production de plaque de plastique. La société de 50 personnes est dépendante en partie du siège : informatique géré en externe par un consultant.",www.vitasheetgroup.com/fr/,04 74 69 93 65,St Georges de Reneins,France,2017-05-02T17:29:17+0200,17,1,,,,0,69830
1011,199,ALIZE TRADING,Banque,0,,,,,France,2017-09-18T10:46:12+0200,12,1,,,,1,
1012,192,TECBAK,,1,,www.foosball-society.com/fr/,09 72 30 41 41,PARIS,France,2017-08-01T08:20:49+0200,17,1,,,,-1,75017
1013,152,BUSINESS ET DECISION,,7,,,,LYON,France,2017-03-08T17:00:22+0100,17,1,,,,-1,69006
1014,146,APCA - Réseau des Chambres d'Agriculture,Agroalimentaire,2,,,,PARIS,France,2017-01-24T17:45:47+0100,17,1,,,,1,75008
1015,187,ETABLISSEMENT GEORGES CLAVEL,,0,,,,RIOLS,France,2017-07-10T14:37:14+0200,12,1,,,,1,34220
1016,22,EOVI MCD,Assurance,1,,,,SAINT ETIENNE CEDEX,France,2016-01-10T10:16:36+0100,12,1,,,,-1,42030
1017,181,BATIM'ALU,,0,Gros sujet informatique : ERP + BI. Mais complètement débordés. S'adresser à l'assistante qui gère le projet avec le DG = pro-active.,,04 77 91 23 00,SAINT ETIENNE,France,2017-06-20T09:16:27+0200,12,1,,,,0,42000
1018,174,Société des Centres Commerciaux,,0,,,,LE CHESNAY,France,2017-06-06T16:09:54+0200,17,1,,,,-1,78150
1019,170,TITANOBEL,,0,MyReport + Excel,ww.titanobel.com/fr/,03 80 47 67 10,PONTAILLER SUR SAONE,France,2017-05-19T11:28:15+0200,17,1,,,,0,21270
1020,163,CH ISSOIRE,Servies hospitaliers,0,"CPAGE

Licences BO vendues par BR3 en 2009.
BO Xi 12 ou 13 + Crossway",www.ch-issoire.com/,04 73 89 72 72,ISSOIRE,France,2017-05-02T17:09:55+0200,17,1,,,,0,63500
1021,61,ITAFRAN,Autres,0,,http://fr.itafran.com/,04 37 25 35 05,Corbas,France,2016-01-10T10:16:37+0100,12,1,,,,-1,69960
1022,162,AUTOCAM - Groupe NN,Automobile,0,,http://www.autocam.com,04 50 89 99 99,Marnaz,France,2017-05-02T15:59:55+0200,17,1,,,,0,74460
1023,66,ADP SUISSE SA,Edition de logiciels,1,,,,DIETIKON,Suisse,2016-01-10T10:18:29+0100,12,1,,,,-1,CH8953
1024,155,REIMS METROPOLE,,0,,www.reims.fr,,REIMS Cedex,France,2017-03-10T12:10:19+0100,17,1,,,,-1,51722
1025,149,CAISSE NATIONALE RSI,,0,,,,,France,2017-02-23T10:23:31+0100,12,1,,,,-1,
1026,133,GIE OSIRIS,Energie,1,,,,SAINT MAURICE L'EXIL CEDEX,France,2016-09-09T14:41:44+0200,17,1,,,,6,38556
1027,135,SDIS DE l'AIN,,0,,,,,France,2016-09-09T15:02:34+0200,17,1,,,,-1,
1028,131,DRSM-IDF,Secteur public,0,,,,PARIS,France,2016-08-16T09:05:21+0200,17,1,,,,1,75019
1029,129,CNG - Centre National de Gestion,,2,,http://www.cng.sante.fr/,,PARIS cedex 15,France,2016-07-06T02:55:41+0200,17,1,,,,3,7577
1030,44,VIX TECHNOLOGY FRANCE,Infrastructure,1,,,,BESANCON,France,2016-01-10T10:16:36+0100,12,1,,,,-1,25000
1031,127,Groupe Caisse des Dépots,,0,,,,PARIS,France,2016-06-17T08:19:06+0200,17,1,,,,1,75013
