id_bondecommande;bdc_date;bdc_refclient;bdc_ref;bdc_accordclient;bdc_turnoverinvoicedexcludtax;bdc_turnoverorderedexcludtax;bdc_deltainvoicedexcludtax;bdc_etat;id_respuser;id_projet;bdc_typreglement;bdc_condreglement;bdc_typepayment
3612;2023-06-21;2023100032;BM1000000003612;1;0.0;31075.2;-31075.2;1;52;1556;schedule;91;0
3611;2023-06-21;2023100031;BM1000000003611;1;0.0;23904.0;-23904.0;1;52;1556;schedule;91;0
3610;2023-06-21;SE23022050 Complément Audit;BM1000000003610;1;0.0;425.0;-425.0;1;52;1551;monthly;1;0
3609;2023-06-21;SE23042167 Migration;BM1000000003609;1;0.0;10652.5;-10652.5;1;52;1621;monthly;1;0
3608;2023-06-21;LY2303003;BM1000000003608;1;11000.0;11880.0;-880.0;1;52;1310;monthly;1;0
3607;2023-06-21;PO080353;BM1000000003607;1;1700.0;9350.0;-7650.0;1;52;1616;monthly;61;0
3606;2023-06-21;BR19020674 2023-2024;BM1000000003606;1;54567.0;54567.0;0.0;0;52;480;schedule;1;0
3605;2023-06-21;A VENIR;BM1000000003605;1;0.0;25896.0;-25896.0;1;17;1048;schedule;1;0
3604;2023-06-21;I2 1264771;BM1000000003604;1;0.0;1660.0;-1660.0;1;1291;1630;monthly;1;0
3603;2023-06-20;8000057027;BM1000000003603;1;22926.34;68779.0;-45852.66;1;17;722;schedule;2;0
3602;2023-06-20;2023000214;BM1000000003602;1;0.0;10876.28;-10876.28;1;52;1392;schedule;91;0
3601;2023-06-20;SE23052184;BM1000000003601;1;0.0;1600.0;-1600.0;1;52;1611;monthly;1;0
3600;2023-06-20;SE22061806 Evolutions Datamart Immo;BM1000000003600;1;3510.0;17550.0;-14040.0;1;12;1328;schedule;1;0
3599;2023-06-15;2023000514;BM1000000003599;1;0.0;7768.8;-7768.8;1;64;1622;monthly;1;0
3598;2023-06-15;1406218981;BM1000000003598;1;0.0;16394.16;-16394.16;1;64;1282;schedule;91;0
3596;2023-06-13;1406214906;BM1000000003596;1;0.0;75994.8;-75994.8;1;64;1626;schedule;1;0
3595;2023-06-13;833633;BM1000000003595;1;23040.0;23040.0;0.0;0;17;1206;monthly;61;0
3594;2023-06-13;2023000516;BM1000000003594;1;0.0;8366.4;-8366.4;1;64;1622;monthly;1;0
3483;2023-06-13;833630;BM1000000003483;1;44640.0;44640.0;0.0;0;1458;1206;schedule;61;0
3592;2023-06-12;A VENIR;BM1000000003592;0;0.0;1123.32;-1123.32;1;52;723;schedule;1;0
3591;2023-06-09;1406203954;BM1000000003591;1;12699.0;19422.0;-6723.0;1;64;1316;schedule;91;0
3590;2023-06-09;8500081968;BM1000000003590;1;0.0;3750.0;-3750.0;1;52;173;schedule;52;0
3589;2023-06-09;1193999;BM1000000003589;1;12480.0;12480.0;0.0;0;1291;1620;monthly;61;0
3587;2023-06-08;PO080381;BM1000000003587;1;1452.0;1452.0;0.0;1;1458;1577;schedule;61;0
3586;2023-06-08;2000162626;BM1000000003586;1;0.0;1800.0;-1800.0;1;1458;1615;monthly;1;0
3584;2023-06-08;2023000568;BM1000000003584;1;2700.0;2700.0;0.0;0;52;1285;schedule;91;0
3583;2023-06-08;CBDC 16033 1;BM1000000003583;1;0.0;6374.4;-6374.4;1;64;1618;schedule;2;0
3582;2023-06-08;C2306073;BM1000000003582;1;2400.0;2400.0;0.0;1;1291;1617;schedule;2;0
3546;2023-06-08;4501726241;BM1000000003546;1;3187.2;3187.2;0.0;0;52;1603;schedule;91;0
3585;2023-06-07;B012023CF04559;BM1000000003585;1;9165.0;9400.0;-235.0;0;1458;993;monthly;4;0
3581;2023-06-07;SE22101921 FO;BM1000000003581;1;292.0;292.0;0.0;0;1458;1495;schedule;1;0
3579;2023-06-07;80005303;BM1000000003579;1;4800.0;4800.0;0.0;1;1291;1614;schedule;61;0
3578;2023-06-07;1406215375;BM1000000003578;1;0.0;71761.8;-71761.8;1;64;1613;schedule;91;0
3577;2023-06-05;CBDC 16028;BM1000000003577;1;0.0;7843.56;-7843.56;1;64;1488;schedule;2;0
3575;2023-06-05;SE23052184 FO01;BM1000000003575;1;2572.5;2572.5;0.0;1;1291;1612;schedule;1;0
3573;2023-06-05;4501724674;BM1000000003573;1;65387.4;75745.8;-10358.4;1;221;1597;schedule;91;0
3572;2023-06-05;SE23052189 TMA;BM1000000003572;1;2500.0;2500.0;0.0;0;1291;1609;schedule;1;0
3571;2023-06-05;SE23032125 FO;BM1000000003571;1;3450.0;3450.0;0.0;1;1291;1610;schedule;4;0
3570;2023-06-02;SE23032093;BM1000000003570;1;4175.0;8350.0;-4175.0;1;52;1605;monthly;1;0
3569;2023-06-02;4240718;BM1000000003569;1;8800.0;9600.0;-800.0;1;1458;1509;monthly;61;0
3568;2023-06-01;SE23062202;BM1000000003568;1;3510.0;3510.0;0.0;1;52;1608;schedule;2;0
3567;2023-06-01;2023005087 / DRSXB;BM1000000003567;1;3800.0;3800.0;0.0;0;12;1607;monthly;1;0
3566;2023-06-01;4500004343;BM1000000003566;1;18210.15;18210.15;0.0;0;17;1606;schedule;52;0
3541;2023-06-01;P200C00452723;BM1000000003541;1;9000.0;25200.0;-16200.0;1;12;1368;monthly;2;0
3067;2023-05-31;P092C00451806;BM1000000003067;1;53510.63;128520.0;-75009.37;1;52;1448;monthly;4;0
3565;2023-05-30;2023000332 - 15 - Hopital St Louis D'Ornans (St Louis D'Ornans);BM1000000003565;1;3700.0;3700.0;0.0;0;1458;1459;schedule;1;0
3564;2023-05-30;2023000333- 14 - Hôpital Lozère (Mende);BM1000000003564;1;0.0;7770.0;-7770.0;1;1458;1459;schedule;1;0
3563;2023-05-30;2023000334 - 13 - Maison de retraite de Moutiers (St jean);BM1000000003563;1;0.0;2220.0;-2220.0;1;1458;1459;schedule;1;0
3562;2023-05-30;2023000335 - 12 - EHPAD LA SAONE (St jean de LOSNE);BM1000000003562;1;0.0;3700.0;-3700.0;1;1458;1459;schedule;1;0
3561;2023-05-30;2023000336 - 11 - CH de Novillars (Novillars);BM1000000003561;1;8140.0;8140.0;0.0;0;1458;1459;schedule;1;0
3560;2023-05-30;2023000337 - 10 - CH de Brioude (Brioude);BM1000000003560;1;0.0;5550.0;-5550.0;1;1458;1459;schedule;1;0
3559;2023-05-30;2023000338 - 09 - CHS Ainay le château (Ainay le château);BM1000000003559;1;8880.0;8880.0;0.0;0;1458;1459;schedule;1;0
3558;2023-05-30;2023000339 - 08 - EPS Barthélemy Durand (Etampes);BM1000000003558;1;8880.0;8880.0;0.0;0;1458;1459;schedule;1;0
3557;2023-05-30;2023000340 - 07 - CH des quatre villes (St cloud);BM1000000003557;1;3700.0;3700.0;0.0;0;1458;1459;schedule;1;0
3556;2023-05-30;SE23042170;BM1000000003556;1;18687.5;36400.0;-17712.5;1;52;1602;monthly;4;0
3555;2023-05-30;2023000341 - 06 - CH P GALLICE (Langeac);BM1000000003555;1;3700.0;3700.0;0.0;0;1458;1459;schedule;1;0
3554;2023-05-30;2023000342 - 05 - CH de Guebwiller (Guebwiller);BM1000000003554;1;0.0;8140.0;-8140.0;1;1458;1459;schedule;1;0
3553;2023-05-30;2023000343 - 04 - Fondation ROGUET (Clichy);BM1000000003553;1;6290.0;6290.0;0.0;0;1458;1459;schedule;1;0
3552;2023-05-30;2023000344 - 03 - GH de la Haute Saône (Vesoul);BM1000000003552;1;0.0;8140.0;-8140.0;1;1458;1459;schedule;1;0
3551;2023-05-30;2023000345 - 02 - CH DUNAN (St Pierre et Miquelon);BM1000000003551;1;0.0;7400.0;-7400.0;1;1458;1459;schedule;1;0
3550;2023-05-30;2023000346 - 01 - CHS Yonne (Auxerre);BM1000000003550;1;8880.0;8880.0;0.0;0;1458;1459;schedule;1;0
3549;2023-05-30;A VENIR;BM1000000003549;0;0.0;919.08;-919.08;1;52;1342;schedule;1;0
3548;2023-05-30;SE20071024 MA04;BM1000000003548;1;8152.24;8152.24;0.0;0;52;718;schedule;1;0
3547;2023-05-30;CS100-17-00010;BM1000000003547;1;4010.25;4010.25;0.0;0;52;778;schedule;61;0
3545;2023-05-26;1406221676;BM1000000003545;1;0.0;7968.0;-7968.0;1;64;1604;schedule;1;0
3544;2023-05-25;1406206607;BM1000000003544;1;0.0;24869.4;-24869.4;1;64;1115;schedule;91;0
3543;2023-05-24;SE22061792 Extension SAC;BM1000000003543;1;2400.0;4800.0;-2400.0;1;1458;1325;schedule;1;0
3542;2023-05-24;A VENIR;BM1000000003542;0;0.0;13020.0;-13020.0;1;1458;1048;schedule;1;0
3540;2023-05-22;1406188906;BM1000000003540;1;2589.6;2589.6;0.0;1;64;1511;schedule;4;0
3539;2023-05-22;1406188908;BM1000000003539;1;0.0;2589.6;-2589.6;1;64;1511;schedule;4;0
3538;2023-05-22;VOIR Projet SE22021677 CADRAGE ET POC;BM1000000003538;0;0.0;0.0;0.0;0;1458;1433;monthly;2;0
3457;2023-05-18;6660OP 04-2023;BM1000000003457;1;10896.0;10896.0;0.0;0;52;945;monthly;61;0
3537;2023-05-17;56230092;BM1000000003537;1;0.0;7325.0;-7325.0;1;52;1587;schedule;91;0
3536;2023-05-17;SE20061019 MA04;BM1000000003536;1;5279.6;5279.6;0.0;0;1458;715;schedule;52;0
3535;2023-05-17;SE20040976 MA04;BM1000000003535;1;18953.47;18953.47;0.0;1;52;798;schedule;1;0
3534;2023-05-17;2023000286;BM1000000003534;1;20100.0;21600.0;-1500.0;1;1458;1574;monthly;1;0
3533;2023-05-17;SE22091860 FO;BM1000000003533;1;0.0;2500.0;-2500.0;1;52;1596;schedule;1;0
3532;2023-05-17;B012023CF03881;BM1000000003532;1;6815.0;6815.0;0.0;0;52;993;monthly;4;0
3531;2023-05-17;4500123095;BM1000000003531;1;0.0;8955.0;-8955.0;1;52;1601;monthly;2;0
3530;2023-05-17;4200039125;BM1000000003530;1;8416.2;8416.2;0.0;0;64;1600;schedule;91;0
3528;2023-05-15;22AFE14065585.01;BM1000000003528;1;400.0;400.0;0.0;0;52;1352;schedule;1;0
3527;2023-05-12;1406186771;BM1000000003527;1;327410.1;327410.1;0.0;0;64;1598;schedule;4;0
3526;2023-05-11;CBDC 15782 1;BM1000000003526;1;7843.5;7843.5;0.0;1;64;1488;schedule;2;0
3525;2023-05-11;CBDC 11641;BM1000000003525;1;0.0;3884.4;-3884.4;1;64;1496;monthly;1;0
3524;2023-05-05;4508771183 poste 50;BM1000000003524;1;42843.62;42850.0;-6.379999999997381;0;52;1351;monthly;2;0
3522;2023-05-05;6665OP 05-2023;BM1000000003522;1;12172.0;12172.0;0.0;0;52;945;monthly;61;0
3521;2023-05-04;PO-L6046;BM1000000003521;1;29645.0;29645.0;0.0;0;52;1072;schedule;52;0
3520;2023-05-03;A VENIR;BM1000000003520;0;0.0;0.0;0.0;1;1458;1338;monthly;91;0
3519;2023-05-03;A VENIR;BM1000000003519;0;0.0;0.0;0.0;1;1458;1473;monthly;52;0
3518;2023-05-03;A VENIR;BM1000000003518;0;0.0;8050.0;-8050.0;1;52;1546;schedule;91;0
3517;2023-05-03;Convention de formation SE23032085;BM1000000003517;1;3289.65;3289.65;0.0;1;52;1560;schedule;1;0
3516;2023-05-03;A VENIR;BM1000000003516;0;0.0;1250.0;-1250.0;1;52;1568;monthly;61;0
3515;2023-05-03;HEP 20230411-001;BM1000000003515;1;4800.0;4800.0;0.0;1;52;1591;monthly;4;0
3514;2023-05-03;CE22101899 2T-2023;BM1000000003514;1;22330.0;25520.0;-3190.0;0;52;1387;monthly;1;0
3513;2023-05-03;SE23042174 - FO;BM1000000003513;1;2100.0;8450.0;-6350.0;1;52;1592;monthly;1;0
3512;2023-05-02;22AFE14018665.01;BM1000000003512;1;500.0;500.0;0.0;0;52;1352;schedule;1;0
3511;2023-05-02;SE23042153PC01;BM1000000003511;1;395.0;395.0;0.0;1;12;1594;monthly;52;0
3510;2023-05-02;SE23042151 PC01 formation;BM1000000003510;1;2800.0;2800.0;0.0;1;1458;1593;monthly;1;0
3465;2023-05-02;1406175661;BM1000000003465;1;52698.36;52698.36;0.0;0;17;1573;schedule;91;0
3509;2023-04-28;1406181687;BM1000000003509;1;13077.48;13077.48;0.0;0;64;1152;schedule;91;0
3508;2023-04-28;SG/2023/0005530;BM1000000003508;1;1942.2;1942.2;0.0;1;64;1055;schedule;1;0
3507;2023-04-27;Claim: I-60185879;BM1000000003507;1;4345.44;4345.44;0.0;0;17;1413;schedule;1;0
3506;2023-04-27;56230084;BM1000000003506;1;0.0;7325.0;-7325.0;1;255;1587;schedule;91;0
3505;2023-04-27;6767OP;BM1000000003505;1;6250.0;6250.0;0.0;1;17;1590;schedule;61;0
3504;2023-04-27;4800074721;BM1000000003504;1;26852.38;42030.0;-15177.62;1;12;1589;monthly;52;0
3501;2023-04-26;1406206579;BM1000000003501;1;70566.6;70566.6;0.0;0;52;1320;schedule;91;0
3500;2023-04-26;CBDC 0012694 1;BM1000000003500;1;0.0;15537.6;-15537.6;1;64;1517;monthly;1;0
3499;2023-04-26;CBDC 0012693 1;BM1000000003499;1;0.0;28356.24;-28356.24;1;64;1517;schedule;1;0
3498;2023-04-26;1406168646;BM1000000003498;1;41433.6;41433.6;0.0;0;1458;1131;schedule;91;0
3497;2023-04-26;1406168643;BM1000000003497;1;71214.0;71214.0;0.0;0;1458;1174;schedule;91;0
3398;2023-04-26;SE18110612 MA05;BM1000000003398;1;15441.02;15441.02;0.0;0;52;388;schedule;61;0
3496;2023-04-25;CF-23-2023-03008-01 - MAIRIE D'ALFORTVILLE;BM1000000003496;1;0.0;2625.0;-2625.0;1;1458;638;schedule;1;0
3495;2023-04-25;A VENIR FO SAC;BM1000000003495;0;0.0;2400.0;-2400.0;1;17;1586;monthly;61;0
3494;2023-04-25;10352;BM1000000003494;1;35562.5;39000.0;-3437.5;1;17;1585;monthly;1;0
3493;2023-04-25;1406199275;BM1000000003493;1;0.0;6474.0;-6474.0;1;17;1584;schedule;91;0
3492;2023-04-25;1406199235;BM1000000003492;1;0.0;53604.72;-53604.72;1;17;1583;schedule;91;0
3491;2023-04-25;2023000273;BM1000000003491;1;22250.0;41600.0;-19350.0;1;17;1355;monthly;1;0
3284;2023-04-25;1406168649;BM1000000003284;1;51792.0;51792.0;0.0;0;1458;1259;schedule;91;0
3490;2023-04-24;CHA2300530 CH AVRANCHES GRANVILLE;BM1000000003490;1;850.0;850.0;0.0;0;1458;1341;schedule;91;0
3489;2023-04-20;IE230036;BM1000000003489;1;1100.0;1100.0;0.0;0;1458;1582;schedule;1;0
3487;2023-04-20;1406163154;BM1000000003487;1;44954.46;44954.46;0.0;0;1458;1138;schedule;91;0
3486;2023-04-20;SE21091488;BM1000000003486;1;20381.63;24457.95;-4076.32;0;52;1091;schedule;1;0
3485;2023-04-20;2022-002-168;BM1000000003485;1;47922.8;62400.0;-14477.199999999995;0;52;1508;monthly;1;0
3484;2023-04-19;SE23042152 PC02 tma;BM1000000003484;1;4250.0;4250.0;0.0;1;1458;1581;schedule;1;0
3482;2023-04-18;A VENIR;BM1000000003482;0;0.0;6500.0;-6500.0;1;1458;1550;schedule;1;0
3481;2023-04-18;A VENIR;BM1000000003481;0;0.0;11990.0;-11990.0;1;1458;1578;schedule;1;0
3480;2023-04-18;BC23/P23/1015/3479;BM1000000003480;1;1900.0;1900.0;0.0;1;1458;1579;schedule;1;0
3479;2023-04-18;A2304KA-11775 - INNOVAL;BM1000000003479;1;2200.0;2200.0;0.0;0;1458;1514;schedule;1;0
3463;2023-04-18;4501718131;BM1000000003463;1;13206.96;78594.36;-65387.4;1;17;1575;schedule;91;0
3478;2023-04-17;DA11677;BM1000000003478;1;1500.0;1500.0;0.0;1;1458;1255;schedule;1;0
3477;2023-04-17;SE20020937 MA04;BM1000000003477;0;1511.38;1511.38;0.0;0;1458;873;schedule;1;0
3475;2023-04-17;B012023CF03266;BM1000000003475;1;8930.0;8930.0;0.0;0;1458;993;monthly;4;0
3471;2023-04-14;2023000510;BM1000000003471;1;0.0;23953.8;-23953.8;1;64;1580;schedule;91;0
3470;2023-04-14;CBDC 13691-1;BM1000000003470;1;2589.6;2589.6;0.0;0;64;1151;schedule;91;0
3474;2023-04-13;CHA2300425 CHBA VANNES;BM1000000003474;1;2550.0;2550.0;0.0;0;1458;1341;schedule;91;0
3473;2023-04-13;CHA2300423 CH Chemille;BM1000000003473;1;0.0;1700.0;-1700.0;1;52;1341;schedule;91;0
3468;2023-04-12;SE20020911 MA04;BM1000000003468;1;1326.54;1326.54;0.0;1;1458;871;schedule;1;0
3467;2023-04-12;PO076618;BM1000000003467;1;3931.25;6800.0;-2868.75;1;1458;1577;monthly;61;0
3466;2023-04-12;1406160802;BM1000000003466;1;8590.5;8590.5;0.0;0;64;1152;schedule;91;0
3464;2023-04-12;1406153796;BM1000000003464;1;43505.28;43505.28;0.0;0;17;1565;schedule;1;0
3453;2023-04-12;PO-23-1000-000046;BM1000000003453;1;39760.0;44730.0;-4970.0;1;52;1430;monthly;4;0
3472;2023-04-11;CHA2300418 EPSM de la Somme Amiens;BM1000000003472;1;850.0;850.0;0.0;0;52;1341;schedule;91;0
3458;2023-04-07;SE22021695 PC01;BM1000000003458;1;15125.0;15125.0;0.0;1;12;1248;schedule;1;0
3439;2023-04-07;P094C00425602;BM1000000003439;1;40120.0;40800.0;-680.0;0;52;1405;monthly;2;0
3319;2023-04-07;P094C00425691;BM1000000003319;1;2953.13;33075.0;-30121.87;1;52;1214;monthly;2;0
3456;2023-04-06;SG/2023/0004307;BM1000000003456;1;0.0;10084.5;-10084.5;1;52;1030;schedule;1;0
3455;2023-04-06;A VENIR;BM1000000003455;0;0.0;7200.0;-7200.0;1;52;662;monthly;61;0
3454;2023-04-06;CHA2300200 Rennes;BM1000000003454;1;1300.0;1300.0;0.0;0;52;1341;schedule;91;0
3452;2023-04-06;SE20011882PC02;BM1000000003452;1;17500.0;31500.0;-14000.0;1;17;605;schedule;1;0
3488;2023-04-05;066-53821/0;BM1000000003488;1;49028.0;58675.0;-9647.0;0;1458;1438;monthly;61;0
3451;2023-04-05;SE23032087 DF Ewad;BM1000000003451;1;0.0;3250.0;-3250.0;1;1458;1549;monthly;1;0
3450;2023-04-05;39900125-AB-00205;BM1000000003450;1;57566.25;94605.0;-37038.75;1;1458;1555;monthly;52;0
3449;2023-04-05;2023100017;BM1000000003449;1;11952.0;11952.0;0.0;1;1458;1556;schedule;91;0
3448;2023-04-05;SE20101174 MA;BM1000000003448;1;2530.0;2530.0;0.0;1;52;881;schedule;1;0
3445;2023-04-04;120231180 t;BM1000000003445;1;32917.5;33630.0;-712.5;0;52;580;monthly;52;0
3444;2023-04-04;120231178 w;BM1000000003444;1;38232.0;38232.0;0.0;0;52;580;monthly;52;0
3443;2023-04-04;4200038995;BM1000000003443;1;0.0;27016.5;-27016.5;1;64;1572;schedule;91;0
3424;2023-04-04;1406144329;BM1000000003424;1;0.0;59560.8;-59560.8;1;64;1559;schedule;91;0
3502;2023-04-03;CF-23-2022-06338-01 - CCAS DE YVETOT;BM1000000003502;1;0.0;875.0;-875.0;1;1458;638;schedule;1;0
3447;2023-04-03;2023000201;BM1000000003447;1;4100.0;4100.0;0.0;0;52;1574;monthly;1;0
3442;2023-04-03;CDE-2023-003491;BM1000000003442;1;0.0;27920.25;-27920.25;1;64;1068;schedule;1;0
3441;2023-04-02;FR00006329;BM1000000003441;1;594.0;594.0;0.0;1;52;1562;schedule;1;0
3440;2023-04-02;2023/23007728;BM1000000003440;1;6739.92;6739.92;0.0;1;52;378;schedule;1;0
3438;2023-03-31;FR00006330;BM1000000003438;1;1100.0;1100.0;0.0;1;17;1569;monthly;2;0
3437;2023-03-31;SE20020922 MA04;BM1000000003437;1;8874.23;8874.23;0.0;1;1458;644;schedule;1;0
3436;2023-03-31;4900008415 pc4;BM1000000003436;1;0.0;4500.0;-4500.0;1;12;1042;schedule;4;0
3435;2023-03-31;23-000690;BM1000000003435;1;22525.0;25440.0;-2915.0;0;12;1337;monthly;1;0
3434;2023-03-31;SE23032120PC01 v1.0;BM1000000003434;1;11500.0;11500.0;0.0;1;17;1567;schedule;1;0
3460;2023-03-29;2023000127;BM1000000003460;1;0.0;38844.0;-38844.0;1;52;1392;schedule;91;0
3433;2023-03-29;4500004244;BM1000000003433;1;2850.0;12000.0;-9150.0;1;17;1566;monthly;52;0
3432;2023-03-28;BR19030682 Contrat TMA 2023 TRANSPORTS;BM1000000003432;1;3608.0;13120.0;-9512.0;1;60;454;monthly;1;0
3431;2023-03-28;CBDC 15680 1;BM1000000003431;1;7843.5;7843.5;0.0;1;64;1488;schedule;2;0
3430;2023-03-28;FO230058;BM1000000003430;1;0.0;2400.0;-2400.0;1;17;1564;schedule;1;0
3429;2023-03-27;CF-23-2023-01118-01 - LANNION TREGOR;BM1000000003429;1;0.0;875.0;-875.0;1;1458;638;schedule;1;0
3428;2023-03-27;SE20091137 MA03;BM1000000003428;1;7863.24;7863.24;0.0;0;52;787;schedule;1;0
3427;2023-03-27;Project Contract TPM23_C685959;BM1000000003427;1;43500.0;82500.0;-39000.0;1;78;1563;monthly;1;0
3426;2023-03-27;FR00006329;BM1000000003426;1;3600.0;3600.0;0.0;1;17;1561;schedule;1;0
3425;2023-03-25;4508822691;BM1000000003425;1;41400.0;44160.0;-2760.0;0;52;989;monthly;2;0
3423;2023-03-24;SE23032118;BM1000000003423;1;13069.97;13069.97;0.0;1;52;1558;schedule;1;0
3422;2023-03-22;1406128983;BM1000000003422;1;45965.4;45965.4;0.0;0;64;1557;schedule;91;0
3421;2023-03-22;418/D/1 619 515;BM1000000003421;1;1068.0;1068.0;0.0;0;52;1495;schedule;1;0
3419;2023-03-21;S019/202302666;BM1000000003419;1;3500.0;3500.0;0.0;0;1291;1554;schedule;1;0
3417;2023-03-20;4200038964;BM1000000003417;1;18127.2;18127.2;0.0;0;64;1519;schedule;91;0
3415;2023-03-20;6575OP;BM1000000003415;1;16110.0;14320.0;1790.0;0;52;945;monthly;61;0
3416;2023-03-17;8300001578;BM1000000003416;1;1227.14;1227.14;0.0;0;52;394;schedule;52;0
3414;2023-03-17;projet stand by;BM1000000003414;1;0.0;5400.0;-5400.0;1;64;1371;schedule;1;0
3413;2023-03-17;23LCU00036;BM1000000003413;1;6900.0;6900.0;0.0;0;52;1553;schedule;1;0
3459;2023-03-16;2023100016;BM1000000003459;1;18127.2;18127.2;0.0;1;52;1556;schedule;91;0
3334;2023-03-16;B012023CF02472;BM1000000003334;1;2160.0;2160.0;0.0;0;12;444;schedule;2;0
3412;2023-03-15;SE22011661 TMA BO 2023-2024;BM1000000003412;1;47250.0;47250.0;0.0;0;255;1228;schedule;1;0
3411;2023-03-15;11221 1;BM1000000003411;1;0.0;22310.4;-22310.4;1;64;1496;monthly;1;0
3410;2023-03-14;SE22031715 FO;BM1000000003410;1;2500.0;2500.0;0.0;1;12;1552;schedule;1;0
3409;2023-03-14;4900008416 pc03;BM1000000003409;1;0.0;4500.0;-4500.0;1;12;1042;schedule;4;0
3418;2023-03-13;CHA2300186 Vaison La Romaine;BM1000000003418;1;1700.0;1700.0;0.0;0;52;1341;schedule;91;0
3408;2023-03-13;SE23022050 Audit;BM1000000003408;1;2375.0;2375.0;0.0;1;52;1551;schedule;1;0
3406;2023-03-13;CF-23-2022-04684-01 - SIGIDURS à SARCELLES;BM1000000003406;1;0.0;1975.0;-1975.0;1;1458;638;schedule;1;0
3405;2023-03-13;PU23001955;BM1000000003405;1;29814.0;29814.0;0.0;0;12;1256;schedule;61;0
3404;2023-03-13;PU23001957;BM1000000003404;1;12000.0;12000.0;0.0;0;12;1256;schedule;61;0
3403;2023-03-13;PU23001956;BM1000000003403;1;21135.0;21135.0;0.0;0;12;1256;schedule;61;0
3402;2023-03-10;SE22111964 PC02;BM1000000003402;1;13930.0;13930.0;0.0;0;52;1458;monthly;2;0
3401;2023-03-10;CA205A2303-00104;BM1000000003401;1;2568.75;13700.0;-11131.25;1;12;1334;monthly;2;0
3400;2023-03-10;ST_NO_20221020-2 V1 MC AVT 1;BM1000000003400;1;2975.0;7000.0;-4025.0;1;52;1369;monthly;4;0
3399;2023-03-10;SE20061015 MA04;BM1000000003399;1;2051.4;2051.4;0.0;0;52;709;schedule;61;0
3397;2023-03-09;SE19120830 MA04;BM1000000003397;1;14702.22;14702.22;0.0;1;52;555;schedule;1;0
3396;2023-03-09;Marché 2019 0364 015 Avenant 5;BM1000000003396;1;11025.0;30000.0;-18975.0;1;12;676;schedule;1;0
3395;2023-03-09;8300001612;BM1000000003395;1;8343.2;8343.2;0.0;1;52;172;schedule;52;0
3394;2023-03-09;SE20040973 MA03;BM1000000003394;1;3972.47;3972.47;0.0;1;52;803;schedule;1;0
3393;2023-03-09;se21071463;BM1000000003393;1;891.0;891.0;0.0;0;52;1076;schedule;1;0
3392;2023-03-09;SE20091091 MA03;BM1000000003392;1;7301.58;7301.58;0.0;0;52;771;schedule;2;0
3391;2023-03-09;B012022CF09766;BM1000000003391;1;40837.79;40837.79;0.0;0;52;1193;schedule;4;0
3390;2023-03-08;COM2301330 / 2003049 M;BM1000000003390;1;7200.0;7200.0;0.0;1;52;634;schedule;1;0
3389;2023-03-08;CBDC 15472 1;BM1000000003389;1;6598.5;6598.5;0.0;1;64;1488;schedule;2;0
3276;2023-03-08;6564OP;BM1000000003276;1;24344.0;29356.0;-5012.0;0;52;945;monthly;61;0
3407;2023-03-07;B012023CF02115;BM1000000003407;1;10575.0;10810.0;-235.0;0;52;993;monthly;4;0
3388;2023-03-07;416/0061060230;BM1000000003388;1;4250.0;13600.0;-9350.0;1;12;1548;monthly;4;0
3387;2023-03-07;1406114563;BM1000000003387;1;0.0;66110.79;-66110.79;1;64;1282;schedule;91;0
3386;2023-03-07;1406121815;BM1000000003386;1;0.0;31981.56;-31981.56;1;64;1367;schedule;91;0
3385;2023-03-07;4500004250 POSTE 10;BM1000000003385;1;68250.0;195000.0;-126750.0;1;17;1547;schedule;52;0
3384;2023-03-06;828811;BM1000000003384;1;28800.0;28800.0;0.0;0;52;1206;monthly;61;0
3383;2023-03-06;A VENIR;BM1000000003383;0;0.0;2000.0;-2000.0;1;52;1380;monthly;41;0
3382;2023-03-06;SE18110605 MA04;BM1000000003382;0;11457.86;11457.86;0.0;1;52;379;schedule;1;0
3381;2023-03-04;WHPO-FR03HQ-23030031;BM1000000003381;1;8087.9;8087.9;0.0;1;52;1004;schedule;1;0
3380;2023-03-03;SE22021672 MA02;BM1000000003380;1;7659.0;7659.0;0.0;1;1458;1232;schedule;2;0
3379;2023-03-03;SE18110609 MA05;BM1000000003379;1;28402.64;28402.64;0.0;0;1458;383;schedule;1;0
3378;2023-03-03;CDE01039379;BM1000000003378;1;4043.95;4043.95;0.0;1;1458;650;schedule;41;0
3377;2023-03-03;SE20010880 MA04;BM1000000003377;1;14821.7;14821.7;0.0;1;1458;603;schedule;1;0
3376;2023-03-03;SE20091111 MA03;BM1000000003376;1;7863.24;7863.24;0.0;1;1458;1015;schedule;61;0
3375;2023-03-03;SE18110596 MA05;BM1000000003375;1;3834.61;3834.61;0.0;1;1458;367;schedule;2;0
3374;2023-03-03;SE19120844 MA04;BM1000000003374;1;24572.91;24572.91;0.0;1;1458;569;schedule;1;0
3372;2023-03-03;CF-22-2022-07761-01 SDIS Lot & Gar.;BM1000000003372;1;3075.0;3075.0;0.0;0;52;638;schedule;1;0
3371;2023-03-03;C230284;BM1000000003371;1;2850.0;2850.0;0.0;0;52;1545;schedule;1;0
3370;2023-03-02;SE23022073;BM1000000003370;1;2400.0;8000.0;-5600.0;1;17;1544;monthly;1;0
3369;2023-03-02;280/2023/0004646;BM1000000003369;1;0.0;9360.0;-9360.0;1;64;1543;schedule;1;0
